,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,キタノイットウセイ,牡4,57,桑村真明,2:09.7,,1.6,1,504(0),[地] 松本隆宏
1,2,7,10,ハッピーメイカー,牝5,55,服部茂史,2:10.1,2,16.8,5,458(+2),[地] 山田和久
2,3,8,11,ミサトタイム,牝6,54,黒沢愛斗,2:10.2,3/4,34.7,6,462(+2),[地] 伊藤隆志
3,4,4,4,キーストライプ,牡3,56,阪野学,2:10.6,2,3.9,2,480(-4),[地] 田中正二
4,5,5,5,アメリカンサンダー,牡4,57,亀井洋司,2:10.7,3/4,14.7,4,502(+4),[地] 原孝明
5,6,8,12,レインボーデイズ,牝6,55,石川倭,2:10.9,3/4,140.4,12,440(+2),[地] 米川昇
6,7,6,7,マヤノポルカ,牝5,54,佐々木国,2:11.3,2,35.4,7,424(0),[地] 岡島玉一
7,8,5,6,デルマジュロウジン,セ5,57,井上幹太,2:11.5,3/4,40.9,8,462(+4),[地] 堂山芳則
8,9,3,3,サンデーコア,セ5,57,松井伸也,2:11.8,1.1/2,7.2,3,542(+2),[地] 桑原義光
9,10,6,8,プロプエスタ,牝7,54,井上俊彦,2:11.8,クビ,63.0,10,428(0),[地] 北川數男
10,11,7,9,トミケンオウドウ,牡5,56,岩橋勇二,2:12.0,3/4,112.7,11,488(+2),[地] 石本孝博
11,12,2,2,ライプメイン,牡4,57,宮崎光行,2:12.3,1.1/2,43.5,9,480(0),[地] 松本隆宏
