,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,マルマツシェーバー,牝4,53,安部竜司,1:32.5,,---,2,423(+9),[地] 高橋俊之
1,2,5,5,スローンブラン,牡7,56,古性秀之,1:32.5,クビ,---,1,508(+4),[地] 奥十一
2,3,8,10,マイネルブリンク,牡4,55,端勝成,1:33.1,3,---,3,446(+7),[地] 金田一昌
3,4,7,8,クィンオブハピネス,牝5,53,堀場裕充,1:33.3,1,---,4,454(-3),[地] 井樋一也
4,5,3,3,レッドバンクス,牡6,55,山中利夫,1:34.4,5,---,5,427(-2),[地] 野田幸雄
5,6,2,2,ショウコウフジ,牝4,52,松戸政也,1:34.6,1,---,8,454(-3),[地] 高橋俊之
6,7,6,7,トミノモデル,牝8,53,畑中信司,1:35.1,2.1/2,---,6,427(+1),[地] 寺田茂
7,8,6,6,ショエーブルボン,牡7,55,松下裕樹,1:35.4,1.1/2,---,9,471(-1),[地] 青山義明
8,9,1,1,サチノハワイアン,牝7,53,末田秀行,1:35.6,1,---,6,489(-5),[地] 吉井敏雄
9,10,8,11,ミラクルクエスト,牝6,53,熊木良介,1:36.0,2,---,10,492(-5),[地] 鷹尾雄治
10,11,4,4,ビービークララ,牝4,53,江下英昭,1:37.2,6,---,11,425(-4),[地] 服部克雄
