,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,キャンドルグラス,牡2,54,阿部龍,1:37.5,,5.2,5.0,458(-6),[地] 角川秀樹
1,2,5,5,ビービーアルボーレ,牡2,54,松井伸也,1:37.8,1.1/2,4.2,2.0,484(0),[地] 堂山芳則
2,3,2,2,コスモアリオーゾ,牡2,54,五十嵐冬,1:38.1,1.1/2,5.0,3.0,478(0),[地] 田部和則
3,4,8,9,レインハート,牡2,54,石川倭,1:38.4,1.1/2,4.0,1.0,464(+4),[地] 桧森邦夫
4,5,7,7,フィット,牡2,54,桑村真明,1:38.5,クビ,5.1,4.0,462(+8),[地] 角川秀樹
5,6,8,10,エイシンクローバー,牝2,54,服部茂史,1:39.3,4,20.4,7.0,440(+6),[地] 田中淳司
6,7,4,4,コパノアーデン,牝2,54,宮崎光行,1:40.8,7,20.4,8.0,428(+2),[地] 田中淳司
7,8,6,6,ロゼッタハート,牝2,54,岩橋勇二,1:41.4,3,12.8,6.0,426(+8),[地] 田中淳司
8,9,3,3,トキメキロマンス,牝2,54,佐々木国,1:42.5,5,90.6,9.0,448(+2),[地] 小野望
9,除,7,8,クラキングス,牡2,54,井上俊彦,,,---,,計不,[地] 村上正和
