,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,クラバズーカー,牡4,55,宮崎光行,1:46.3,,2.0,1.0,544(+6),[地] 松本隆宏
1,2,4,4,ソルモンターレ,セ10,56,坂下秀樹,1:47.0,4,34.9,6.0,474(0),[地] 米川伸也
2,3,3,3,ミルドリーム,牡7,55,井上俊彦,1:47.7,4,186.7,9.0,464(-2),[地] 林和弘
3,4,1,1,オグリタイム,牡6,54,石川倭,1:47.7,アタマ,3.2,2.0,476(0),[地] 米川昇
4,5,2,2,ビッグバンドジャズ,牡6,54,五十嵐冬,1:47.8,1/2,73.6,7.0,518(-2),[地] 川島洋人
5,6,7,8,ダノンアイガー,牡6,55,岩橋勇二,1:48.6,4,3.3,3.0,530(+8),[地] 田中淳司
6,7,7,7,スタンドアウト,牡5,54,阿部龍,1:48.9,1.1/2,21.3,5.0,466(+8),[地] 小野望
7,8,6,6,インプレスウィナー,牡9,57,松井伸也,1:49.2,1.1/2,119.0,8.0,458(-2),[地] 佐久間雅
8,9,5,5,カディーシャ,牝7,53,水野翔,1:51.1,9,19.1,4.0,430(+2),[地] 国信満
9,取,8,10,ベルモントメッシ,牡8,54,黒沢愛斗,,,---,,計不,[地] 柳沢好美
