,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,カネサイテリオス,牡4,54,西康志,1:41.9,,---,3,452(+1),[地] 佐藤正信
1,2,8,10,キングカイザー,牡4,56,小林俊彦,1:42.5,4,---,1,472(-2),[地] 佐々木修
2,3,7,7,トウケイベスト,牡4,56,村松学,1:42.5,ハナ,---,2,486(+6),[地] 小西重征
3,4,6,6,マドモアゼルオペラ,牝4,54,畠山信一,1:42.7,1.1/2,---,7,452(-5),[地] 葛西勝幸
4,5,3,3,ヤマササークル,牡4,55,佐藤雅彦,1:43.0,1.1/2,---,6,460(0),[地] 村上昌幸
5,6,4,4,カナンニシキ,牡4,55,阿部英俊,1:43.1,3/4,---,4,447(-6),[地] 阿部時男
6,7,5,5,ショウリノスター,牡4,54,山本裕次,1:43.6,3,---,5,443(-4),[地] 熊谷昇
7,8,7,8,スタータイマー,牡4,54,晴山幹也,1:43.8,3/4,---,8,470(-6),[地] 葛西勝幸
8,9,2,2,エムティサフィニア,牝4,53,関本浩司,1:43.8,クビ,---,8,427(-2),[地] 伊藤和
9,10,8,9,ポロウニアソース,牡4,54,三野宮通,1:44.0,1,---,10,458(+3),[地] 千葉四美
