,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,サンライズノヴァ,牡3,54,内田博幸,1:22.2,,3.3,2,526(-3),[西] 音無秀孝
1,2,5,9,ラインシュナイダー,牡5,57,石橋脩,1:22.4,1.1/4,6.8,3,470(0),[西] 沖芳夫
2,3,2,4,ラストダンサー,牡6,57,吉田隼人,1:22.6,1.1/4,12.8,5,452(+6),[東] 久保田貴
3,4,4,8,アキトクレッセント,牡5,56,荻野極,1:22.6,クビ,10.8,4,506(+4),[西] 清水久詞
4,5,3,5,ウインムート,牡4,57,松山弘平,1:22.7,1/2,2.9,1,504(+2),[西] 加用正
5,6,6,11,シュテルングランツ,牡6,56,三浦皇成,1:22.8,1/2,33.3,10,492(-4),[西] 須貝尚介
6,7,6,12,イーデンホール,牡5,56,北村宏司,1:22.8,クビ,19.2,7,498(+4),[西] 中内田充
7,8,8,15,ロワジャルダン,牡6,58,大野拓弥,1:22.8,ハナ,13.6,6,498(0),[東] 戸田博文
8,9,1,2,ゴーインググレート,牡7,56,松岡正海,1:22.9,1/2,37.5,11,480(+4),[西] 岩元市三
9,10,5,10,マイネルバールマン,牡3,54,柴田大知,1:22.9,ハナ,28.6,8,514(+2),[東] 栗田博憲
10,11,1,1,スウィープアウェイ,牡6,56,木幡初也,1:23.0,クビ,120.0,14,476(0),[東] 矢野英一
11,12,7,14,タイセイファントム,牡9,57,津村明秀,1:23.1,1/2,345.4,16,458(+2),[西] 高橋義忠
12,13,4,7,チャーリーブレイヴ,セ7,57,吉田豊,1:23.3,1.1/4,52.2,12,494(-8),[東] 尾関知人
13,14,2,3,サウンドスカイ,牡4,56,勝浦正樹,1:23.3,クビ,181.8,15,496(+2),[西] 佐藤正雄
14,15,8,16,ショウナンアポロン,牡7,59,横山和生,1:23.4,クビ,100.0,13,506(+2),[東] 古賀史生
15,16,3,6,キタサンサジン,牡5,57,丸山元気,1:24.2,5,29.1,9,528(+2),[西] 梅田智之
