,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,タキオンシチー,牡6,57,安部幸夫,1:26.3,,3.8,2,483(+5),[西] 岡田稲男
1,2,8,9,リョウガ,牡4,57,川田将雅,1:26.8,2.1/2,1.7,1,504(+2),[西] 清水久詞
2,3,6,6,キミガヨオー,セ7,57,柴田直樹,1:26.9,1/2,26.4,6,449(-5),[地] 斉藤弘光
3,4,8,10,アンクルトップ,牡4,57,佐久間寛,1:27.3,2,3.9,3,452(-2),[西] 鹿戸明
4,5,7,7,イーストローレル,牡7,57,宮下瞳,1:27.5,1.1/2,42.2,8,465(-11),[地] 塚田隆男
5,6,3,3,ワイティタッチ,牡5,57,山本茜,1:27.5,アタマ,19.0,5,433(-1),[地] 桜井今朝
6,7,5,5,ウインリスペクト,牡4,57,丸野勝虎,1:27.7,1.1/2,15.4,4,447(+1),[東] 清水英克
7,8,1,1,コスモメンツェル,牡7,57,筒井勇介,1:27.7,クビ,88.8,9,492(0),[地] 法理勝弘
8,9,7,8,ブライトパステル,牡6,57,岡部誠,1:28.0,1.1/2,26.4,6,487(-5),[地] 藤田正治
9,10,2,2,ニッシングリン,牝8,55,島崎和也,1:29.4,7,140.5,10,448(0),[地] 藤田正治
