,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,イジゲン,牡3,55,ムーア,1:36.4,,3.1,1,482(+4),[東] 堀宣行
1,2,7,14,ガンジス,牡3,55,蛯名正義,1:36.5,1/2,8.5,4,502(-4),[西] 矢作芳人
2,3,6,11,ダノンカモン,牡6,56,武士沢友,1:36.7,1.1/2,11.8,6,526(+4),[西] 池江泰寿
3,4,5,10,アドマイヤロイヤル,牡5,56,安藤勝己,1:36.8,1/2,13.6,8,522(+12),[西] 橋田満
4,5,5,9,ストローハット,牡3,56,福永祐一,1:36.9,クビ,15.1,9,476(+8),[東] 堀宣行
5,6,6,12,ナムラタイタン,牡6,57,熊沢重文,1:36.9,クビ,6.4,3,518(-6),[西] 大橋勇樹
6,7,2,3,トリップ,牡3,55,田辺裕信,1:36.9,ハナ,10.7,5,504(+8),[西] 松田博資
7,8,8,15,ヒラボクワイルド,牡6,56,浜中俊,1:36.9,ハナ,46.6,12,490(0),[西] 大久保龍
8,9,3,6,スエズ,セ7,56,石橋脩,1:37.0,1/2,218.1,15,510(+5),[西] 吉田直弘
9,10,3,5,マルカフリート,牡6,56,戸崎圭太,1:37.1,1/2,41.9,11,482(0),[西] 増本豊
10,11,4,7,シルクフォーチュン,牡6,57,武豊,1:37.2,3/4,12.6,7,462(-12),[西] 藤沢則雄
11,12,7,13,セイリオス,牡5,56,田中勝春,1:37.5,2,153.3,13,490(0),[東] 鹿戸雄一
12,13,1,2,アクティビューティ,牝5,54,勝浦正樹,1:37.6,クビ,217.1,14,514(-8),[西] 柴田光陽
13,14,4,8,バーディバーディ,牡5,57,北村宏司,1:37.6,アタマ,27.3,10,486(-12),[西] 池江泰寿
14,15,1,1,ナムラビクター,牡3,55,和田竜二,1:37.8,1.1/4,6.2,2,508(+2),[西] 野村彰彦
15,16,8,16,アーリーロブスト,牡6,56,吉田豊,1:38.6,5,258.4,16,496(-12),[西] 本田優
