,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,アンセスター,牡5,55,中西達也,1:49.5,,3.1,2,509(+3),[地] 松木啓助
1,2,1,1,プラネットワールド,牝4,54,赤岡修次,1:49.5,アタマ,1.6,1,435(-2),[地] 田中守
2,3,7,9,オースミハリケーン,牡8,55,上田将司,1:49.6,1/2,5.7,3,462(+3),[地] 国沢輝幸
3,4,2,2,オオキナキタイ,牡6,55,西川敏弘,1:49.6,クビ,20.0,4,496(-4),[地] 大関吉明
4,5,3,3,マツリダタロウ,牡8,55,目迫大輔,1:49.9,1.1/2,26.3,5,498(-6),[地] 田中守
5,6,5,5,シュンエイゼネラル,牡11,54,別府真衣,1:50.2,1.1/2,38.4,6,507(-2),[地] 大関吉明
6,7,8,11,マイネルフルーク,牡8,54,山本聡哉,1:50.9,3,71.2,9,518(-1),[地] 松木啓助
7,8,4,4,セニョールベスト,牡9,54,本橋孝太,1:51.2,1.1/2,45.3,8,466(-2),[地] 宗石大
8,9,8,10,コスモインペリアル,牡8,55,永森大智,1:51.3,クビ,166.1,11,489(-3),[地] 田中守
9,10,7,8,マコトセイウン,牡10,55,明神繁正,1:51.6,1.1/2,38.4,6,491(-2),[地] 田中譲二
10,11,6,6,サンマルチカラ,セ6,55,宮川実,1:52.3,3,71.2,9,445(+2),[地] 松下博昭
