,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,マイネルコンバット,牡4,56,大西直宏,2:06.4,,---,5,462(+8),[東] 稲葉隆一
1,2,3,6,イエローパワー,牡4,56,石崎隆之,2:06.4,クビ,---,3,465(-9),[地] 高橋三郎
2,3,1,2,タキノスペシャル,牡4,56,井上俊彦,2:06.5,1/2,---,4,508(-2),[地] 高岡秀行
3,4,6,12,アローウィナー,牡4,56,沢佳宏,2:06.8,1.1/2,---,8,456(-1),[地] 井上弘之
4,5,3,5,リガメエントキセキ,牡4,56,佐藤隆,2:06.9,クビ,---,9,474(-2),[地] 川島正行
5,6,8,15,ミツアキサイレンス,牡4,56,川原正一,2:07.2,1.1/2,---,6,477(-3),[地] 粟津豊彦
6,7,2,4,サンデーツヨシ,牡4,56,内田博幸,2:07.4,1.1/2,---,13,436(0),[地] 赤間清松
7,8,8,16,ウツミダンスダンス,牝4,54,的場文男,2:07.4,ハナ,---,11,479(-2),[地] 赤間清松
8,9,4,8,スーパーダンディー,牡4,56,早田秀治,2:07.5,1/2,---,14,437(-1),[地] 高岩隆
9,10,5,10,コンバットハーバー,牡4,56,田中勝春,2:07.5,クビ,---,7,486(+2),[東] 宗像義忠
10,11,1,1,ブラウンシャトレー,牡4,56,安部幸夫,2:07.6,1/2,---,12,422(-14),[地] 国光徹
11,12,7,13,ジェンニタスカイ,牡4,56,鷹見浩,2:08.0,2,---,16,508(+3),[地] 中村健二
12,13,5,9,ブルードラゴン,牡4,56,秋田実,2:08.9,5,---,15,448(-2),[地] 佐藤賢二
13,14,4,7,アグネスデジタル,牡4,56,的場均,2:09.3,2,---,1,443(-1),[西] 白井寿昭
14,15,7,14,ジーティーボス,牡4,56,吉永護,2:09.4,1/2,---,2,549(+3),[東] 吉永正人
15,中,6,11,サザンスズカ,牡4,56,岡部幸雄,,,---,10,485(+11),[西] 橋田満
