,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ランドスター,牡5,56,永森大智,1:45.8,,1.4,1.0,498(-6),[地] 雑賀正光
1,2,7,8,アランルース,セ8,55,別府真衣,1:46.0,1,12.3,3.0,457(-7),[地] 別府真司
2,3,2,2,メイショウパーシー,牡7,56,宮川実,1:46.0,アタマ,3.0,2.0,498(+2),[地] 打越勇児
3,4,4,4,マスターウィッシュ,牡7,56,岡村卓弥,1:47.3,6,83.5,9.0,471(+4),[地] 雑賀正光
4,5,3,3,シャイントラベラー,牡4,56,中西達也,1:47.4,1/2,16.6,4.0,467(+1),[地] 打越勇児
5,6,7,9,ロヴィーサ,牝6,54,佐原秀泰,1:48.3,4,187.0,10.0,459(-7),[地] 宮路洋一
6,7,6,7,ニシノエルドラド,牝5,54,上田将司,1:48.5,1,59.7,8.0,440(-2),[地] 国沢輝幸
7,8,8,10,シンゼンユメノスケ,牡7,56,山頭信義,1:48.5,クビ,33.4,5.0,491(+1),[地] 田中守
8,9,6,6,ニシノカチヅクシ,牡7,56,妹尾浩一,1:48.9,2,56.6,7.0,479(+1),[地] 打越勇児
9,10,1,1,エーシンハダル,牡9,56,石本純也,1:50.1,6,44.5,6.0,504(-2),[地] 田中譲二
10,取,5,5,セイリオス,牡9,56,西川敏弘,,,---,,計不,[地] 別府真司
