,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,マルカンパンサー,牝5,53,的場文男,1:40.3,,7.0,4,487(+1),[地] 高橋三郎
1,2,6,7,ハッピーウェーブ,牝5,53,御神本訓,1:40.5,1.1/2,3.9,2,478(+7),[地] 出川克己
2,3,7,8,クラカルメン,牝5,53,江川伸幸,1:40.5,アタマ,27.7,8,471(-2),[地] 矢野義幸
3,4,6,6,キモンレッド,牝6,55,森泰斗,1:40.6,3/4,17.1,5,463(-3),[地] 宗形竹見
4,5,1,1,シラヤマヒメ,牝5,53,今野忠成,1:40.7,クビ,6.0,3,517(+4),[地] 鷹見浩
5,6,3,3,マイネエレーナ,牝6,54,坂井英光,1:40.8,クビ,2.2,1,445(+3),[地] 小久保智
6,7,8,10,ブライティアグラス,牝7,53,笹川翼,1:40.9,1/2,25.0,7,442(-6),[地] 阪本泰之
7,8,8,11,ローズベビークリス,牝4,53,張田京,1:40.9,クビ,17.7,6,481(+6),[地] 月岡健二
8,9,2,2,マンボビーン,牝6,53,西啓太,1:42.8,9,152.2,11,496(-1),[地] 橋本和馬
9,10,5,5,レディハート,牝6,53,小杉亮,1:43.0,1.1/4,41.1,9,499(-4),[地] 矢野義幸
10,中,4,4,ゴールドキャヴィア,牝5,53,本田正重,,,63.0,10,508(-7),[地] 川島正一
