,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,アスターバジル,牡4,55,内田博幸,1:43.0,,1.6,1,492(+2),[地] 池田孝
1,2,4,6,ツルマルバクシン,牡7,57,繁田健一,1:43.3,1.1/2,106.0,11,480(-4),[地] 高月賢一
2,3,2,2,キョウエイアオバ,牡5,55,戸崎圭太,1:43.5,1,11.0,4,476(-3),[地] 中野五男
3,4,4,5,エフケータイガー,セ5,53,酒井忍,1:43.5,ハナ,6.5,3,463(-9),[地] 八木仁
4,5,7,11,シャンハイチキータ,牡6,57,坂井英光,1:43.7,1,12.7,5,472(+2),[地] 足立勝久
5,6,5,8,ベルモントギルダー,牡5,57,石崎隆之,1:43.7,ハナ,4.2,2,475(-5),[地] 出川克己
6,7,1,1,トロットテイオー,牡8,55,水野貴史,1:43.8,3/4,22.6,6,467(+4),[地] 足立勝久
7,8,5,7,ペガサスホープ,牡7,57,石崎駿,1:43.9,1/2,157.3,12,532(+5),[地] 三橋三吉
8,9,8,14,エターナルハピネス,牝6,51,町田直希,1:44.2,1.1/2,87.5,9,446(-1),[地] 高月賢一
9,10,6,9,フォースキック,牡9,53,本田正重,1:44.3,3/4,103.8,10,496(-4),[地] 玉井昇
10,11,8,13,コスモマリオネット,セ6,53,加藤和博,1:44.6,1.1/2,76.8,8,523(-2),[地] 村田貴広
11,12,6,10,トキノシャンハイ,牡4,55,山田信大,1:45.0,2,40.7,7,439(+9),[地] 長谷川三
12,13,3,3,ゼンノフェニックス,セ8,49,山崎真,1:45.3,1.1/2,243.8,13,493(+3),[地] 冨田藤男
13,中,7,12,マスコットアイ,牡8,53,佐藤博紀,,,375.1,14,422(+3),[地] 岩本洋
