,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ロジストーム,牡5,57,村上忍,1:39.8,,2.4,1.0,554(+10),[地] 千葉幸喜
1,2,1,1,タイセイファントム,牡10,57,高松亮,1:40.3,3,4.4,3.0,467(+2),[地] 佐藤雅彦
2,3,8,10,スカイロックゲート,牡4,57,山本政聡,1:40.4,1/2,30.3,7.0,518(+18),[地] 佐藤祐司
3,4,2,2,イーグルカザン,牡10,57,大坪慎,1:40.9,3,15.3,5.0,535(-9),[地] 橘友和
4,5,8,9,グランユニヴェール,牡5,57,鈴木祐,1:41.0,3/4,8.0,4.0,517(-1),[地] 櫻田康二
5,6,7,8,リュイールスター,牝5,55,小林凌,1:41.1,クビ,201.7,9.0,456(-7),[地] 橘友和
6,7,3,3,コスモロングソード,牡5,57,菅原俊吏,1:41.4,2,22.0,6.0,465(-4),[地] 伊藤和
7,8,6,6,フェンドオフ,牡3,55,坂口裕一,1:41.4,クビ,3.0,2.0,499(+11),[地] 村上昌幸
8,9,7,7,プリンスダム,牡7,57,阿部英俊,1:41.6,1,99.5,8.0,500(+3),[地] 佐々木由
9,取,4,4,シャドウパーティー,セ9,57,高橋悠里,,,---,,計不,[地] 三野宮通
