,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ブレイブファイト,牡5,56,岩田康誠,1:34.0,,2.6,1,526(0),[西] 藤原英昭
1,2,1,1,ジョーメテオ,牡4,55,池添謙一,1:34.3,1.3/4,3.0,2,504(0),[西] 柴田光陽
2,3,4,4,ドリームガードナー,牡5,58,安藤勝己,1:34.4,1/2,4.1,3,470(+8),[西] 中村均
3,4,5,5,ディープスピリット,牡6,56,国分恭介,1:34.4,ハナ,16.0,6,456(-4),[西] 五十嵐忠
4,5,2,2,メイショウゲンジ,牡7,55,渡辺薫彦,1:34.7,2,87.7,10,518(-2),[西] 佐山優
5,6,8,11,アキノカウンター,牡4,54,和田竜二,1:34.8,1/2,14.7,4,446(+4),[西] 中村均
6,7,7,9,サバース,牡5,56,川田将雅,1:35.1,2,15.0,5,482(+6),[西] 音無秀孝
7,8,6,6,カネスアドラシオン,牡4,51,酒井学,1:35.2,1/2,88.0,11,464(-2),[西] 鈴木孝志
8,9,8,10,キンセイポラリス,牡4,54,松山弘平,1:35.2,アタマ,26.3,7,398(-6),[西] 矢作芳人
9,10,7,8,ゴッドスマイルユー,牡7,55,浜中俊,1:35.4,1.1/4,48.1,8,458(-12),[西] 坂口正大
10,11,3,3,アドマイヤダーリン,牡7,53,藤岡佑介,1:35.8,2.1/2,72.5,9,498(+8),[西] 友道康夫
