,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ヒシアトラス,牡4,56,横山典弘,1:52.0,,2.5,1,534(+4),[東] 中野隆良
1,2,8,11,カフェオリンポス,牡3,56,柴田善臣,1:52.2,1.1/2,2.8,2,512(+5),[東] 松山康久
2,3,5,5,トーセンブライト,牡3,54,蛯名正義,1:52.5,2,11.3,5,488(+3),[東] 加藤征弘
3,4,6,8,ジェイケイガバナー,牡5,56,ペリエ,1:52.9,2.1/2,8.2,3,446(-2),[東] 境征勝
4,5,7,10,ストロングブラッド,牡5,59,北村宏司,1:53.1,1,17.7,6,500(+3),[東] 増沢末夫
5,6,6,7,トシザボス,牡6,57,岡部幸雄,1:53.4,2,36.0,9,502(0),[西] 鮫島一歩
6,7,2,2,クラクエンリーグ,牡6,56,吉田豊,1:53.4,アタマ,19.1,7,454(-10),[西] 石坂正
7,8,8,12,オルレアン,牝3,52,藤田伸二,1:53.5,クビ,9.7,4,462(-6),[東] 伊藤圭三
8,9,7,9,ケイアイダンサー,牝5,54,江田照男,1:53.6,1/2,71.2,10,472(+4),[東] 柴崎勇
9,10,4,4,パラダイスシチー,牡5,56,小野次郎,1:54.3,4,34.2,8,480(+8),[東] 平井雄二
10,11,1,1,エンゲルグレーセ,牡7,57,石橋脩,1:54.3,ハナ,167.2,12,486(-10),[東] 新関力
11,12,5,6,ワンモアマイライン,牡6,56,木幡初広,1:55.9,10,135.1,11,476(+4),[東] 佐藤吉勝
