,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,テイエムヒットベ,牡2,55,熊沢重文,1:47.8,,7.5,3,492(+2),[西] 五十嵐忠
1,2,3,4,マルカジーク,牡2,55,福永祐一,1:48.2,2.1/2,2.3,1,470(-12),[西] 北橋修二
2,3,8,15,イブキレボルシオン,牡2,55,小牧太,1:49.0,5,7.7,5,512(-2),[西] 橋口弘次
3,4,1,1,ケージーツヨシ,牡2,55,後藤浩輝,1:49.2,1.1/4,4.6,2,518(0),[西] 安達昭夫
4,5,4,6,スクリュー,牡2,55,池添謙一,1:49.3,3/4,7.7,4,526(0),[西] 音無秀孝
5,6,6,10,セレスフェアリー,牝2,54,和田竜二,1:49.7,2.1/2,13.8,6,438(-4),[西] 中尾秀正
6,7,7,13,シンシンマーキー,牝2,54,角田晃一,1:49.8,クビ,36.8,9,452(-6),[西] 新川恵
7,8,7,12,グランプリハッピー,牡2,55,武幸四郎,1:50.0,1.1/2,83.7,10,468(-2),[西] 北橋修二
8,9,4,7,アグネスハット,牡2,55,武豊,1:50.0,アタマ,16.9,7,502(0),[西] 長浜博之
9,10,2,2,シゲルスグレモノ,牡2,55,赤木高太,1:50.2,1.1/2,35.8,8,460(-6),[西] 坪憲章
10,11,6,11,フィールドルージュ,牡2,55,酒井学,1:50.3,クビ,125.9,11,484(-4),[西] 西園正都
11,12,2,3,トーホウサンシュウ,牡2,55,柴山雄一,1:50.5,1.1/2,257.5,13,450(+6),[西] 田島良保
12,13,8,14,ダンツドリーマー,牝2,51,黒岩悠,1:51.3,5,313.2,14,448(+6),[西] 田所清広
13,14,5,9,マコトマックリール,牡2,52,佐久間寛,1:51.3,クビ,153.0,12,490(+2),[西] 鹿戸明
14,15,5,8,スペシャルサンクス,牝2,54,小原義之,1:54.5,大,484.6,15,440(-2),[西] 小原伊佐
