,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,ブルーラッド,牡3,54,御神本訓,1:44.2,,12.1,4,446(-4),[地] 足立勝久
1,2,5,5,サプライズゲスト,牡3,54,戸崎圭太,1:44.3,クビ,3.3,2,465(-3),[地] 川島正行
2,3,1,1,ブルーヒーロー,牡3,55,的場文男,1:45.4,5,1.9,1,476(-9),[地] 足立勝久
3,4,7,9,チームドラゴン,牡3,55,山田信大,1:45.4,クビ,6.7,3,481(-3),[地] 山浦武
4,5,4,4,サザンクロスラリー,牡3,55,坂井英光,1:45.4,クビ,35.4,8,476(-1),[地] 橋本和馬
5,6,7,10,ホットロッド,牡3,54,今野忠成,1:46.2,4,12.8,5,557(+7),[地] 佐藤賢二
6,7,6,7,ペトコアプローズ,牡3,54,本橋孝太,1:46.3,1/2,49.7,9,470(+8),[地] 矢野義幸
7,8,6,8,ダージープレミアム,牡3,54,桑島孝春,1:46.4,クビ,14.7,7,497(+7),[地] 椎名広明
8,9,3,3,マルハチゲティ,牡3,54,張田京,1:46.6,1.1/2,128.2,10,480(+3),[地] 佐々木清
9,10,8,11,シュバレスク,牡3,54,左海誠二,1:46.7,クビ,14.4,6,448(-6),[地] 岡林光浩
10,11,2,2,ジュピタープリンス,牡3,54,森泰斗,1:46.8,3/4,214.6,12,493(-6),[地] 渋谷信隆
11,12,5,6,ワールドベアハート,牡3,54,酒井忍,1:47.6,4,150.1,11,442(-3),[地] 久保與造
