,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,チェレブラーレ,牡4,56,張田京,1:33.9,,2.9,1,491(-10),[地] 太田進
1,2,6,8,クレイアートビュン,牡4,54,的場文男,1:34.6,4,8.0,4,451(+3),[地] 小久保智
2,3,5,5,サウンドサンデー,牡5,56,石崎駿,1:34.7,クビ,13.4,7,473(-8),[地] 松代真
3,4,5,6,アストリッド,牝5,54,戸崎圭太,1:35.0,1.1/2,3.3,2,535(+7),[地] 川島正行
4,5,3,3,ベルモントギルダー,牡6,58,石崎隆之,1:35.2,3/4,28.4,9,471(-2),[地] 出川克己
5,6,7,10,トロットテイオー,牡9,56,水野貴史,1:35.2,ハナ,111.5,10,470(-4),[地] 足立勝久
6,7,8,12,マルカカイゼル,牡9,58,金子正彦,1:35.6,2,201.8,12,462(+3),[地] 冨田藤男
7,8,6,7,インターセフォー,セ7,56,達城龍次,1:35.6,ハナ,17.1,8,472(-2),[地] 村上頼章
8,9,7,9,キョウエイアオバ,牡6,56,真島大輔,1:36.2,3,127.6,11,469(0),[地] 佐々木仁
9,10,1,1,エスプリベン,牡4,56,山崎誠士,1:36.3,1/2,12.1,6,512(+6),[地] 久保秀男
10,11,4,4,ディープサマー,牡6,58,佐藤博紀,1:37.0,4,8.4,5,530(+18),[地] 川島正行
11,12,8,11,ナイトスクール,牡6,56,酒井忍,1:37.3,1.1/2,5.9,3,511(+3),[地] 坂本昇
