,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,グッドタイガー,牡3,56,本橋孝太,1:41.8,,14.5,5,460(+7),[地] 石井勝男
1,2,6,12,ビヨンザワールド,牡3,57,的場文男,1:42.1,1.1/2,2.7,1,436(0),[地] 赤嶺本浩
2,3,5,9,アートサハラ,牡3,56,今野忠成,1:42.2,1/2,18.2,9,523(-3),[地] 荒山勝徳
3,4,7,14,スウェプトアロー,牡3,56,森泰斗,1:42.7,2.1/2,18.1,8,478(0),[地] 太田進
4,5,5,10,フジノタイガー,牡3,56,町田直希,1:42.9,1.1/4,16.4,7,492(+1),[地] 鈴木啓之
5,6,6,11,エグバート,牡3,56,矢野貴之,1:42.9,アタマ,46.1,12,461(+3),[地] 村上頼章
6,7,2,3,ハテンコウ,牡3,56,坂井英光,1:42.9,アタマ,3.5,2,489(+12),[地] 佐野謙二
7,8,1,1,ガトリング,牡3,57,戸崎圭太,1:43.0,クビ,15.5,6,500(+1),[地] 月岡健二
8,9,3,6,オミコシ,牡3,56,柏木健宏,1:43.4,2,23.5,10,482(0),[地] 柏木一夫
9,10,8,16,ネコチンチラ,牝3,54,中村尚平,1:43.6,1,96.3,14,444(-4),[地] 寺田新太
10,11,8,15,ノアジャック,牡3,56,真島大輔,1:43.8,1,14.3,4,490(+4),[地] 鷹見浩
11,12,1,2,プレティオラス,牡3,56,服部茂史,1:43.9,3/4,5.9,3,468(+5),[地] 森下淳平
12,13,4,8,ネオビバリー,牡3,57,繁田健一,1:44.7,4,30.5,11,468(+1),[地] 寺田新太
13,14,4,7,エチゴラディアンス,牝3,54,山田信大,1:44.7,アタマ,83.1,13,476(-1),[地] 沢佳宏
14,15,7,13,シャリーワン,牡3,56,山口竜一,1:45.3,3,102.8,15,527(+2),[地] 橋本和馬
15,16,2,4,ワタリサンキスト,牝3,54,江川伸幸,1:47.9,大,116.1,16,435(+1),[地] 小野寺晋
