,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,マルカハンニバル,牡7,57,兒島真二,1:42.2,,7.4,3,504(-2),[地] 瀬戸口悟
1,2,6,7,マイネルアラバンサ,牡8,55,高松亮,1:42.3,1/2,3.8,2,514(+3),[地] 荒巻透
2,3,3,3,ノゾミカイザー,牡6,54,吉田稔,1:42.6,1.1/2,8.9,4,483(-3),[地] 錦見勇夫
3,4,6,6,ゴールドネオ,牡7,54,丸野勝虎,1:42.9,1.1/2,33.9,6,502(+4),[地] 荒巻透
4,5,8,10,ノーブルマン,牡6,52,安部幸夫,1:42.9,ハナ,9.1,5,493(0),[地] 荒巻透
5,6,8,11,シンワコウジ,牡5,54,岡部誠,1:43.0,クビ,1.5,1,471(-3),[地] 川西毅
6,7,4,4,ケイウンヘイロー,牡8,54,竹下太,1:43.4,2,240.7,9,508(-4),[地] 井手上慎
7,8,2,2,サンキンスピーチ,牡8,56,柴田直樹,1:44.0,3,57.7,7,504(-3),[地] 円田修
8,9,7,8,マサアンビション,牡12,55,宇都英樹,1:44.2,1,163.7,8,497(-4),[地] 瀬戸口悟
9,10,1,1,セフティーステージ,牡9,55,大畑雅章,1:45.4,6,511.5,11,529(+4),[地] 錦見勇夫
10,11,5,5,ショーターザトッシ,牡9,55,竹田吉秀,1:46.1,3,372.0,10,452(-3),[地] 坂口義幸
