,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ノゾミカイザー,牡4,56,吉田稔,2:03.6,,9.7,4,473(-1),[地] 錦見勇夫
1,2,7,7,キングスゾーン,牡7,56,安部幸夫,2:03.6,アタマ,1.2,1,517(+8),[地] 原口次夫
2,3,3,3,エーシンアクセラン,牡5,56,尾島徹,2:04.3,3,7.1,2,482(+4),[地] 伊藤強一
3,4,5,5,エイシンハンコック,牡6,56,山口竜一,2:04.9,3,97.2,9,485(+2),[地] 伊藤強一
4,5,8,9,トミノダンディ,牡5,55,東川公則,2:05.1,1,8.2,3,495(+10),[地] 藤田正治
5,6,7,8,ニュースターガール,牝3,53,阪上忠匡,2:05.6,2.1/2,78.1,8,422(-1),[地] 森山英雄
6,7,2,2,フサイチウィード,牡7,56,向山牧,2:05.8,1.1/2,153.2,10,502(-1),[地] 後藤正義
7,8,6,6,レオパードクリーク,牡4,55,浜口楠彦,2:05.8,クビ,17.3,5,499(+1),[地] 角田輝也
8,9,1,1,リスティアダーリン,牡8,56,高木健,2:06.1,1.1/2,75.2,7,546(-3),[地] 伊藤強一
9,10,8,10,エイシンインパール,牡7,56,花本正三,2:06.3,1.1/2,23.6,6,546(+1),[地] 伊藤強一
