,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,テイケイワイズ,牡4,56,木村健,1:52.8,,3.2,1,473(-1),[地] 山口浩幸
1,2,8,10,センターザゴールド,牡8,56,永島太郎,1:53.0,1,4.3,2,531(+3),[地] 住吉朝男
2,3,6,7,トップストーリー,牡8,56,板野央,1:53.2,1,6.8,5,498(+4),[地] 黒田隆男
3,4,2,2,スターボイジャー,牡10,56,田中学,1:53.3,1/2,8.8,6,451(+8),[地] 田中道夫
4,5,8,11,ミッキーハンター,牡6,57,下原理,1:53.6,2,4.7,3,462(-8),[地] 岡田利一
5,6,6,6,リライアブル,牝3,53,北野真弘,1:53.7,1/2,5.1,4,447(+11),[地] 山元博徳
6,7,5,5,ミヤノスズカ,牝5,54,山田雄大,1:53.9,3/4,265.1,11,412(0),[地] 黒田隆男
7,8,3,3,ニシノマドカ,牝4,54,山崎雅由,1:53.9,アタマ,106.1,8,464(-1),[地] 大塚信次
8,9,7,9,ガナドール,牡5,56,吉村智洋,1:54.5,3.1/2,9.8,7,467(+1),[地] 大石省三
9,10,7,8,ショーターザトッシ,牡9,56,武藤隆一,1:56.0,9,124.8,9,432(-9),[地] 茂崎正善
10,11,1,1,リュウシンゴールド,牡4,56,中田貴士,1:56.2,1,212.1,10,448(+7),[地] 松浦正勝
