,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,モズフレミントン,牡4,57,下原理,2:02.8,,1.7,1,466(-7),[地] 新子雅司
1,2,3,3,ラピッドハーバー,牝3,54,田中学,2:04.2,9,3.3,2,478(-2),[地] 諏訪貴正
2,3,5,5,ヴァーゲンザイル,セ10,56,中田貴士,2:05.0,5,205.0,9,444(-2),[地] 山口浩幸
3,4,8,9,エルドリッジ,牡8,56,永井孝典,2:05.0,アタマ,55.7,6,525(-1),[地] 保利良次
4,5,8,10,ウォーターティアナ,牝6,54,吉村智洋,2:05.1,1/2,15.3,5,480(-5),[地] 長南和宏
5,6,7,8,テクノマインド,牡3,56,大山真吾,2:05.2,クビ,7.0,3,445(+2),[地] 住吉朝男
6,7,6,6,マースチェル,牝4,54,大柿一真,2:05.2,アタマ,62.9,8,436(0),[地] 織田誠
7,8,7,7,ディーエスファッド,牡4,56,杉浦健太,2:05.6,2.1/2,59.9,7,507(-1),[地] 三宅直之
8,9,1,1,エイシンイースト,牡7,56,竹村達也,2:06.0,2.1/2,459.9,10,482(+1),[地] 岡田利一
9,10,4,4,コパノハミルトン,牡6,56,川原正一,2:06.4,2.1/2,9.3,4,495(+1),[地] 橋本忠明
