,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,トーセンダンディ,牡3,54,藤倉寛幸,1:59.9,,---,1,490(0),[地] 若松平
1,2,1,1,オンユアマーク,牡3,54,坂下秀樹,2:00.1,1,---,4,480(+6),[地] 成田春男
2,3,3,4,エーエスダイナー,牝3,53,斉藤正弘,2:00.1,アタマ,---,2,440(0),[地] 米川伸也
3,4,6,10,ミナミミュージック,牡3,54,米川昇,2:00.3,1.1/2,---,8,434(0),[地] 米川伸也
4,5,2,2,クラマサキング,牡3,54,宮崎光行,2:00.5,3/4,---,5,450(-4),[地] 楠克美
5,6,7,11,ダイニシェイビアン,牡3,54,竹内仁志,2:00.8,1.1/2,---,14,460(+4),[地] 佐々木一
6,7,5,8,ミレニアムレディ,牝3,53,国信満,2:00.8,ハナ,---,9,422(+8),[地] 堂山芳則
7,8,8,14,ビジュウノワール,牝3,53,五十嵐冬,2:00.8,クビ,---,3,410(+4),[地] 桑原義光
8,9,6,9,ゴールデンクロス,牡3,54,井上俊彦,2:01.7,4,---,6,468(+2),[地] 林正夫
9,10,4,6,テンカイッピン,牡3,54,佐々木国,2:01.9,3/4,---,12,422(+10),[地] 谷口常信
10,11,8,13,レプラホーン,牡3,54,岡島玉一,2:02.0,3/4,---,11,474(+22),[地] 田中正二
11,12,4,5,オンガエシ,牝3,53,山田和久,2:03.5,7,---,7,518(+2),[地] 松田路博
12,13,3,3,サキノサンダー,牡3,54,千葉津代,2:03.6,1/2,---,10,466(+16),[地] 石本義孝
13,14,5,7,シルバーロープ,牝3,53,星野純一,2:05.0,7,---,13,490(+6),[地] 小林伸義
