,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,トーセンガーネット,牝3,54,五十嵐冬,1:41.9,,4.7,3,456(+1),[地] 小久保智
1,2,2,2,ヒカリオーソ,牡3,56,瀧川寿希,1:42.2,1.1/2,2.4,1,440(+3),[地] 岩本洋
2,3,7,8,マイコート,牡3,56,今野忠成,1:42.2,クビ,17.6,7,475(+8),[地] 佐藤賢二
3,4,1,1,マムティキング,牡3,56,柏木健宏,1:42.4,1,23.1,8,452(-3),[地] 荒井朋弘
4,5,7,9,アギト,牡3,56,森泰斗,1:43.1,3,13.6,6,477(+11),[地] 小久保智
5,6,4,4,トーセンボルガ,牡3,56,左海誠二,1:43.4,1.1/2,3.9,2,505(+5),[地] 小久保智
6,7,5,5,カネトシテッキン,牡3,56,増田充宏,1:44.4,5,115.1,9,504(+1),[地] 佐々木仁
7,8,8,11,スズブルースカイ,牡3,56,服部茂史,1:45.1,3,680.8,11,435(-2),[地] 渋谷信博
8,9,3,3,アイアス,セ3,56,和田譲治,1:45.7,3,13.5,5,506(-5),[地] 小澤宏次
9,10,8,10,レオズソーダライト,牝3,54,山崎誠士,1:46.5,4,122.2,10,451(-6),[地] 平山真希
10,中,6,7,レベルフォー,牡3,56,石崎駿,,,8.6,4,475(-2),[地] 矢野義幸
