,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,ウルヴズグレン,牡6,53.0,松岡正海,1:47.3,,27.4,11,506(-4),[東] 小桧山悟
1,2,5,10,ロケットパンチ,牡5,55.0,田中勝春,1:47.6,2,5.8,3,464(-2),[東] 的場均
2,3,4,7,マリウス,牡6,54.0,木幡初広,1:47.6,クビ,111.9,16,512(-2),[東] 石毛善彦
3,4,4,8,アズマアビリティー,牡5,56.0,安藤勝己,1:47.8,1.1/4,7.5,4,436(0),[西] 加用正
4,5,2,3,ニシノセレッソ,牡6,56.0,後藤浩輝,1:47.8,ハナ,54.5,14,458(+2),[東] 佐藤吉勝
5,6,1,1,ダンシングオン,牡5,57.0,武豊,1:47.8,アタマ,3.7,1,480(-2),[西] 森秀行
6,7,6,11,メジロベネット,牝6,52.0,高橋智大,1:47.9,クビ,22.4,8,454(-2),[東] 大久保洋
7,8,6,12,セイングレンド,牝4,52.0,北村宏司,1:48.2,1.3/4,19.0,6,464(0),[東] 栗田博憲
8,9,5,9,アチーブフィート,牡6,54.0,菊沢隆徳,1:48.5,2,150.8,17,474(-6),[東] 境征勝
9,10,8,16,バアゼルテイオー,セ6,56.0,デザーモ,1:48.7,3/4,4.1,2,496(-4),[東] 藤沢和雄
10,11,7,14,バシュアース,セ6,57.5,村田一誠,1:48.8,3/4,22.4,7,498(+4),[東] 後藤由之
11,12,8,18,サンショーオー,牡6,56.0,横山典弘,1:49.0,1,26.6,10,432(-2),[西] 伊藤雄二
12,13,3,5,マイネルリバティー,牡6,56.0,内田博幸,1:49.2,1.1/4,11.2,5,524(+2),[東] 稲葉隆一
13,14,2,4,ツィンクルヴェール,牝4,52.0,蛯名正義,1:49.3,3/4,40.8,12,490(+28),[東] 勢司和浩
14,15,7,15,ブレーブティック,牡7,55.0,小野次郎,1:49.7,2.1/2,23.9,9,478(+10),[東] 武藤善則
15,16,1,2,ゴールデンアリー,牝5,52.0,江田照男,1:49.8,クビ,110.6,15,476(+8),[東] 田子冬樹
16,17,7,13,パサディナ,牝4,51.0,丹内祐次,1:49.8,クビ,51.0,13,454(+10),[東] 佐々木亜
17,18,8,17,エプソムソルジャー,牡7,50.0,郷原洋司,1:50.5,4,237.5,18,484(+6),[東] 岩城博俊
