,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ビッグウルフ,牡3,55,武豊,1:58.9,,---,1,429(+3),[西] 中尾正
1,2,5,6,ジャズアップ,牡3,55,横山典弘,1:59.1,3/4,---,3,512(-2),[東] 前田禎
2,3,8,12,テイエムガルチオー,牡3,55,和田竜二,1:59.6,3,---,2,466(-2),[西] 岩元市三
3,4,4,4,ダイコーマリナ,牝3,53,吉田稔,1:59.8,1.1/4,---,7,436(-4),[地] 宮本仁
4,5,2,2,アルファフォーレス,牡3,55,安藤勝己,2:00.2,2.1/2,---,4,496(0),[西] 森秀行
5,6,7,9,シンドバッド,牡3,55,小牧太,2:00.4,1,---,5,440(-2),[地] 曽和直栄
6,7,6,7,ミツアキタービン,牡3,55,柴山雄一,2:01.2,5,---,6,508(-4),[地] 加藤健
7,8,1,1,ビゼンカミカゼ,牡3,55,岩田康誠,2:01.2,アタマ,---,9,410(0),[地] 保利照美
8,9,8,11,リュウノーザン,牡3,55,浜口楠彦,2:01.8,3.1/2,---,10,476(-8),[地] 加藤保行
9,10,5,5,ヒラカタウィニング,牝3,53,渡瀬和幸,2:01.9,3/4,---,12,465(-1),[地] 碇清次郎
10,11,6,8,マタカッタ,牡3,55,田中学,2:02.5,4,---,8,420(-1),[地] 田中道夫
11,12,7,10,エアートゥー,牝3,53,宇都英樹,2:04.2,大,---,11,453(-3),[地] 角田輝也
