,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ホクトアサティス,牡5,54,内田博幸,1:52.9,,2.6,1,496(-4),[地] 栗田泰昌
1,2,5,7,ルパン,牡4,54,山田信大,1:53.4,2.1/2,9.7,4,522(0),[地] 秋吉和美
2,3,8,13,タガノインディー,牡7,56,戸崎圭太,1:53.5,3/4,6.0,3,451(0),[地] 高岩隆
3,4,7,11,セイエイシェーン,牝6,52,的場文男,1:53.6,クビ,13.1,5,453(-3),[地] 上杉昌宏
4,5,2,2,ジルハー,牡4,54,今野忠成,1:54.2,3,13.5,6,449(-7),[地] 佐々木仁
5,6,4,5,マグマヴィーナス,牝6,52,和田譲治,1:54.3,3/4,37.8,10,528(+9),[地] 香取和孝
6,7,8,12,アイチャンルック,牝5,54,真島大輔,1:54.4,1/2,35.8,9,451(+4),[地] 阪本一栄
7,8,6,9,デビューノオドリコ,牡6,54,張田京,1:54.5,クビ,68.2,12,443(-2),[地] 五百蔵幸
8,9,4,4,タカオライアン,牡7,56,御神本訓,1:55.1,3,24.3,7,505(-6),[地] 大山一男
9,10,6,8,ティーケーツヨシ,牡6,56,酒井忍,1:55.3,1,31.3,8,450(-4),[地] 八木正雄
10,11,3,3,テラノコマンダー,牡6,56,坂井英光,1:55.3,クビ,2.7,2,496(+2),[地] 栗田裕光
11,12,7,10,マイキャンディー,牝6,52,森下博,1:55.5,3/4,55.4,11,450(+22),[地] 松本勉
12,13,5,6,エビスファイター,牡7,56,早田秀治,1:56.8,7,133.0,13,500(-6),[地] 渡部則夫
