,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,クリスタルシルバー,牡3,55,岡部誠,1:40.3,,16.1,4,485(+7),[地] 村上頼章
1,2,4,7,ヒガシウィルウィン,牡4,57,森泰斗,1:40.4,1/2,2.3,2,473(+2),[地] 佐藤賢二
2,3,3,6,トロヴァオ,牡5,57,本田正重,1:40.9,2.1/2,96.5,12,462(+10),[地] 荒山勝徳
3,4,8,15,リッカルド,セ7,58,矢野貴之,1:41.1,1,2.3,1,501(+15),[地] 佐藤裕太
4,5,1,1,サブノジュニア,牡4,57,柏木健宏,1:41.1,クビ,163.5,15,535(0),[地] 堀千亜樹
5,6,6,12,ニシノラピート,牝7,55,的場文男,1:41.1,クビ,32.2,7,467(0),[地] 市村誠
6,7,3,5,バルダッサーレ,牡5,57,笹川翼,1:41.2,クビ,33.9,8,495(+5),[地] 中道啓二
7,8,7,14,キャプテンキング,牡4,57,横川怜央,1:41.2,アタマ,160.5,14,514(+3),[地] 的場直之
8,9,2,4,トーセンハルカゼ,牡8,57,左海誠二,1:41.5,1.3/4,60.6,9,501(+5),[地] 小久保智
9,10,2,3,ゴーディー,牡10,57,赤嶺亮,1:41.7,3/4,271.8,16,495(+4),[地] 赤嶺本浩
10,11,5,10,ディアデルレイ,牡7,57,吉原寛人,1:42.1,2,7.4,3,517(+5),[地] 川島正一
11,12,6,11,ムサシキングオー,牡9,57,和田譲治,1:42.3,3/4,130.0,13,500(-3),[地] 栗田泰昌
12,13,8,16,モンドアルジェンテ,牡6,57,御神本訓,1:42.6,1.1/2,31.2,6,509(-3),[地] 村上頼章
13,14,4,8,オメガヴェンデッタ,セ7,57,真島大輔,1:43.0,2,29.0,5,503(-4),[地] 荒山勝徳
14,15,7,13,バンドオンザラン,牡4,57,赤岡修次,1:43.0,アタマ,76.8,11,521(0),[地] 内田勝義
15,16,5,9,アルマワイオリ,牡6,57,今野忠成,1:45.6,大,62.0,10,483(-1),[地] 山崎尋美
