,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,フォーリクラッセ,牡6,57,津村明秀,1:35.4,,20.6,5,484(-8),[西] 安田隆行
1,2,7,13,フォーティファイド,牡4,57,武豊,1:35.9,3,4.3,3,500(-18),[西] 石坂正
2,3,5,9,タイキシルバー,牡8,57,大庭和弥,1:35.9,ハナ,62.2,12,510(-4),[東] 清水美波
3,4,5,10,ドリーミーペガサス,牡5,57,内田博幸,1:36.2,2,2.7,1,526(-2),[東] 松山康久
4,5,1,2,ギシアラバストロ,牡5,57,北村宏司,1:36.3,クビ,45.2,9,486(-6),[東] 古賀慎明
5,6,3,5,アンダーカウンター,牡4,57,吉田豊,1:36.3,クビ,3.4,2,500(-4),[西] 中竹和也
6,7,2,3,トーホウアタック,牡5,57,柴山雄一,1:36.3,アタマ,27.0,6,464(-6),[西] 柴田光陽
7,8,4,8,プラチナメーン,牡4,57,田中勝春,1:36.3,ハナ,38.9,8,488(-6),[西] 森秀行
8,9,8,16,セレスケイ,牡6,57,後藤浩輝,1:36.4,クビ,51.2,11,548(+2),[東] 和田正道
9,10,6,11,ダイイチミラクル,セ9,57,柴田大知,1:36.5,1/2,292.2,16,486(-2),[東] 菊川正達
10,11,6,12,ヒシハイグレード,牡6,57,武士沢友,1:36.5,ハナ,82.4,13,540(+4),[東] 手塚貴久
11,12,8,15,ゴールドマイン,牡5,57,江田照男,1:36.7,1.1/4,104.1,14,500(0),[東] 杉浦宏昭
12,13,1,1,ケイアイスイジン,牡4,57,戸崎圭太,1:36.7,ハナ,9.6,4,474(+2),[東] 尾形充弘
13,14,4,7,グランプリヒーロー,牡4,57,三浦皇成,1:37.7,6,47.9,10,462(0),[西] 矢作芳人
14,15,2,4,リバースモード,牡7,57,吉田隼人,1:38.5,5,36.0,7,496(+4),[東] 戸田博文
15,16,3,6,タイキダイナスティ,牡10,57,小林淳一,1:38.8,1.3/4,288.6,15,528(-8),[東] 土田稔
