,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ハブアストロール,牡2,55,荻野琢真,1:56.3,,4.4,3.0,514(0),[東] 松山将樹
1,2,1,1,ヴェルフェン,牡2,55,丸田恭介,1:56.4,1/2,22.5,8.0,486(0),[東] 田村康仁
2,3,4,8,ダノンチャコ,牝2,54,川田将雅,1:56.8,2.1/2,9.1,5.0,498(-2),[西] 安田隆行
3,4,5,9,ヒルノドンカルロ,牡2,55,藤田伸二,1:56.9,1/2,3.7,1.0,518(0),[西] 昆貢
4,5,4,7,シゲルウミヘビザ,牡2,52,藤懸貴志,1:57.0,クビ,94.4,12.0,468(0),[西] 加藤敬二
5,6,8,15,タイセイホーネット,牡2,55,川須栄彦,1:57.1,3/4,14.9,7.0,478(-4),[西] 宮本博
6,7,2,3,ポンデザムール,牡2,55,柴山雄一,1:57.4,1.3/4,29.9,9.0,500(+2),[東] 本間忍
7,8,3,6,ドラグレスク,牡2,55,武豊,1:57.6,1.1/2,4.0,2.0,516(0),[西] 本田優
8,9,7,14,サンミッシェル,牝2,51,横山和生,1:57.6,ハナ,114.6,13.0,448(+2),[西] 田島良保
9,10,1,2,チェリッシュハート,牝2,51,杉原誠人,1:58.4,5,124.8,14.0,434(0),[東] 岩戸孝樹
10,11,6,11,テイエムオオワシ,牡2,55,鮫島良太,1:59.4,6,225.9,15.0,492(+2),[西] 岩元市三
11,12,6,12,タマモマテンロウ,牡2,55,松山弘平,2:00.1,4,84.6,11.0,464(+4),[西] 五十嵐忠
12,13,7,13,タニセンダイナスト,牡2,55,中舘英二,2:00.2,クビ,14.2,6.0,446(+6),[東] 萱野浩二
13,14,3,5,ダノングラッド,牡2,55,ウィリア,2:00.7,3,8.8,4.0,440(+6),[西] 角居勝彦
14,15,8,16,スイングタキオン,牡2,55,三浦皇成,2:01.2,3,33.3,10.0,470(0),[西] 森秀行
15,除,2,4,マイネルエウロス,牡2,55,丹内祐次,,,---,,496(+4),[東] 田島俊明
