,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,フジノコンドル,牡3,54,川原正一,1:44.1,,---,1,474(-2),[地] 後藤保
1,2,3,3,セイエイスタホス,牡3,54,坂井薫人,1:45.5,7,---,3,466(+14),[地] 岩崎幸紀
2,3,4,4,ホウシュウタイム,牡3,54,安藤光彰,1:45.6,1/2,---,2,522(+4),[地] 柴田高志
3,4,2,2,ミチノヴィーナス,牝3,53,大塚研司,1:45.7,1/2,---,10,448(-6),[地] 松原義夫
4,5,5,5,ヤマタイセイ,牡3,54,古川彰,1:46.1,2,---,4,458(0),[地] 藤田正治
5,6,8,10,オグリファイター,牡3,54,村井栄治,1:47.2,5,---,9,428(-6),[地] 山中輝久
6,7,7,7,フェイバリット,牝3,53,仙道光男,1:47.3,1/2,---,5,454(+10),[地] 小井土金
7,8,8,9,マスターワーク,牝3,53,岡部誠,1:47.5,1,---,6,458(-2),[地] 鈴木良文
8,9,6,6,サランドールコガネ,牝3,53,東川公則,1:49.6,大,---,7,400(-6),[地] 後藤保
9,10,7,8,ラスカルジョオー,牝3,53,堺克敏,1:50.6,5,---,8,358(-8),[地] 藤田正治
