,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,ラヴィンライフ,牡3,54,中舘英二,1:45.0,,5.5,3,474(+2),[西] 武宏平
1,2,7,10,ナムラカイシュウ,牡3,54,安藤勝己,1:45.7,4,2.2,1,494(0),[西] 目野哲也
2,3,5,6,ヒロアンジェロ,牝4,55,横山典弘,1:45.7,ハナ,13.7,6,486(0),[東] 高木登
3,4,4,5,ルナキッズ,牡3,52,荻野琢真,1:46.3,3.1/2,40.2,8,458(-12),[西] 田所秀孝
4,5,6,8,ハリマノワタリドリ,牡3,54,松岡正海,1:46.4,3/4,11.2,5,462(+6),[東] 相沢郁
5,6,2,2,ナムラカクレイ,牡3,54,田中博康,1:46.5,1/2,7.3,4,470(0),[東] 斎藤誠
6,7,4,4,ピエナファンタスト,牡3,54,武幸四郎,1:47.1,3.1/2,29.8,7,468(-2),[西] 谷潔
7,8,8,12,プリンチパーレ,牡4,57,川島信二,1:47.3,1.1/2,52.8,10,512(-2),[西] 中竹和也
8,9,1,1,ピエナリリー,牝3,52,松田大作,1:47.5,3/4,164.0,12,442(+18),[東] 萱野浩二
9,10,6,9,レオテンリュウ,牡5,57,小林久晃,1:47.7,1.1/4,396.8,13,532(+2),[東] 杉浦宏昭
10,11,3,3,ウィニングトリック,牡3,54,小牧太,1:48.0,2,60.0,11,462(+2),[東] 水野貴広
11,12,5,7,ニホンピロキリバス,セ4,55,宮崎北斗,1:48.0,ハナ,44.8,9,444(-6),[西] 作田誠二
12,13,7,11,スマートリーズン,牡4,57,岩田康誠,1:48.8,5,5.1,2,468(-6),[西] 宮徹
