,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,モエレパストラル,牡3,55,木村健,1:30.0,,1.5,1,492(-6),[地] 保利良次
1,2,5,5,タニノランドアート,牡5,56,松平幸秀,1:30.1,クビ,19.2,6,475(-6),[地] 森沢憲一
2,3,1,1,ベイリービッド,牡4,56,北野真弘,1:30.5,2.1/2,40.9,8,459(-5),[地] 溝橋一秀
3,4,8,11,ダイゴキリンジ,牡5,56,永島太郎,1:30.5,ハナ,18.7,5,465(+6),[地] 荒山義則
4,5,7,9,モエレステイジ,牝3,53,小牧毅,1:30.5,クビ,9.9,4,410(-3),[地] 住吉朝男
5,6,8,12,スパイナルコード,牡3,55,中越豊光,1:30.5,ハナ,4.6,2,454(+2),[地] 斉藤裕
6,7,6,7,マイスイートハート,牝3,53,三野孝徳,1:30.7,3/4,6.7,3,452(0),[地] 屋敷和彦
7,8,3,3,コウエイフウリンカ,牡5,56,小谷周平,1:30.9,3/4,216.2,10,448(-4),[地] 稻田彰宏
8,9,6,8,ハギノミネルバ,牝4,54,高馬元紘,1:31.1,1.1/4,100.9,9,433(+4),[地] 大石省三
9,10,5,6,ヤクモダイヤ,牡5,56,坂本和也,1:31.1,クビ,216.2,10,483(+5),[地] 戸田山孝
10,11,2,2,モエレネイティブ,牡3,55,竹村達也,1:31.3,1,378.3,12,459(-1),[地] 戸田山孝
11,12,4,4,ナムラシートン,牡4,56,川原正一,1:31.4,クビ,32.2,7,467(-7),[地] 稻田彰宏
