,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,バンケーティング,牡3,55,菅原勲,2:10.3,,---,1,506(+4),[地] 平沢芳三
1,2,8,10,ブルーデンス,牡3,55,小林俊彦,2:11.1,5,---,2,468(-2),[地] 小林義明
2,3,7,7,セイントリーフ,牝3,54,阿部英俊,2:11.2,クビ,---,3,456(+18),[地] 鈴木七郎
3,4,3,3,コマガタフウジン,牡3,55,畠山信一,2:11.2,クビ,---,4,491(-4),[地] 平沢芳三
4,5,5,5,アリダーサージ,牡3,55,西康志,2:11.5,1.1/2,---,5,457(+2),[地] 福田秀夫
5,6,4,4,アンダーデュラブ,牡3,55,沢田盛夫,2:12.7,7,---,8,499(-2),[地] 村上昌幸
6,7,8,9,シャイニングスカイ,牡3,55,村上忍,2:13.3,4,---,7,484(-4),[地] 村上実
7,8,2,2,マルハチマラネロ,牡3,55,長橋秀樹,2:13.6,1.1/2,---,6,497(-11),[地] 松浦正春
8,9,7,8,サマーバーミリオン,牡3,55,千葉優,2:14.5,6,---,10,472(-3),[地] 千葉次男
9,10,1,1,アクアリヴァー,牡3,55,村松学,2:14.8,1.1/2,---,9,441(-4),[地] 村上昌幸
