,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,エスプリシーズ,牡5,56,森下博,2:12.8,,---,2,543(0),[地] 武井栄一
1,2,7,9,スターキングマン,牡5,56,武豊,2:13.6,4,---,1,478(+1),[西] 森秀行
2,3,8,11,リージェントブラフ,牡8,56,吉田豊,2:13.7,1/2,---,5,526(+6),[東] 大久保洋
3,4,4,4,カネツフルーヴ,牡7,56,松永幹夫,2:14.7,5,---,6,550(+7),[西] 山本正司
4,5,5,5,コアレスハンター,牡7,56,内田博幸,2:15.5,4,---,3,495(-3),[地] 高橋三郎
5,6,6,6,シュイベモア,牡6,56,今野忠成,2:15.5,アタマ,---,7,525(+4),[地] 鈴木敏一
6,7,8,10,ユウキュウ,牡5,56,吉田稔,2:16.1,3,---,10,505(-7),[地] 角田輝也
7,8,1,1,カイジンクン,牡6,56,山田信大,2:17.3,6,---,9,470(-1),[地] 藤村和生
8,9,3,3,エムエフファルコン,牡5,56,倉地学,2:17.3,アタマ,---,11,453(-5),[地] 角田輝也
9,10,7,8,ブラウンシャトレー,牡7,56,張田京,2:17.7,2,---,8,460(0),[地] 岡林光浩
10,中,2,2,ディーエスサンダー,牡5,56,勝浦正樹,,,---,4,508(+4),[東] 藤原辰雄
