,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ストローハット,牡3,56,福永祐一,1:52.0,,3.0,2.0,470(+2),[東] 堀宣行
1,2,6,7,ドラゴンフォルテ,牡3,56,内田博幸,1:52.5,3,1.9,1.0,470(-6),[東] 戸田博文
2,3,1,1,ダノンクリエーター,牡3,56,岩田康誠,1:52.9,2.1/2,24.2,5.0,516(0),[西] 村山明
3,4,3,3,オーシュペール,牝3,54,田辺裕信,1:53.2,2,8.2,3.0,458(+6),[東] 久保田貴
4,5,8,11,プリュキエール,牡3,56,武豊,1:53.3,クビ,27.3,6.0,480(0),[東] 本間忍
5,6,4,4,モネロ,牡3,56,津村明秀,1:53.4,1/2,50.1,8.0,440(0),[東] 小野次郎
6,7,7,9,イッシンドウタイ,牡3,56,川田将雅,1:53.6,1.1/2,28.2,7.0,490(-2),[東] 伊藤圭三
7,8,7,8,グランラファル,牡3,56,後藤浩輝,1:54.1,3,85.1,9.0,488(0),[東] 伊藤大士
8,9,5,5,サトノプレジデント,牡3,56,北村宏司,1:54.2,1/2,9.8,4.0,484(0),[東] 藤沢和雄
9,10,8,10,ニケ,牝3,54,松岡正海,2:00.6,大,94.5,10.0,470(+10),[東] 水野貴広
10,除,2,2,キングザブルース,牡3,56,藤岡佑介,,,---,,476(-4),[東] 土田稔
