,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,アルカライズ,牡7,56,山口勲,2:11.3,,9.9,3,509(+4),[地] 九日俊光
1,2,6,6,ヘイアンレジェンド,牡6,56,真島正徳,2:11.3,クビ,2.5,2,479(-4),[地] 山田義人
2,3,6,7,ミヤノオードリー,牡4,56,鮫島克也,2:11.4,クビ,1.5,1,462(-1),[地] 東真市
3,4,7,8,ステルスグリーン,牡7,56,杉村一樹,2:11.6,1,180.0,8,453(+2),[地] 東美義
4,5,1,1,ビーファイター,セ12,56,竹吉徹,2:11.7,3/4,18.3,4,496(-5),[地] 真島元徳
5,6,2,2,エフケーフィル,牡6,56,山下貴光,2:11.9,1,28.5,5,475(+3),[地] 浜田一夫
6,7,7,9,ジュークジョイント,牡9,56,西村栄喜,2:13.1,6,539.9,10,487(-7),[地] 東美義
7,8,3,3,カレンパパ,セ9,56,権藤学,2:13.3,3/4,539.9,10,479(+4),[地] 川田孝好
8,9,4,4,カシノマルス,牡5,56,新原健伸,2:13.4,1/2,36.6,7,538(-1),[地] 古賀光範
9,10,5,5,シルクアヴァロン,牡7,56,吉留孝司,2:13.9,2.1/2,216.0,9,489(-2),[地] 高田豊治
10,11,8,11,ギオンゴールド,牝4,55,倉富隆一,2:15.4,8,34.3,6,460(-2),[地] 九日俊光
