,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,トーセンブライト,牡7,58,藤岡佑介,1:44.5,,17.0,5,498(-2),[東] 加藤征弘
1,2,5,6,フェラーリピサ,牡4,57,藤田伸二,1:44.5,クビ,1.8,1,508(+4),[西] 白井寿昭
2,3,4,4,アドマイヤスバル,牡5,57,村田一誠,1:44.7,1,3.7,2,520(+6),[西] 中尾秀正
3,4,1,1,メイショウサライ,牡7,56,横山典弘,1:44.9,1.1/2,8.4,3,456(0),[西] 増本豊
4,5,2,2,ベストオブミー,牝3,49,三浦皇成,1:45.0,1/2,9.5,4,444(-4),[西] 鮫島一歩
5,6,4,5,ハギノトリオンフォ,牡6,56,秋山真一,1:45.4,2.1/2,152.7,11,506(0),[西] 野中賢二
6,7,8,13,タイキヴァンベール,牡8,55,青木芳之,1:45.4,アタマ,194.2,12,466(-4),[東] 田中清隆
7,8,3,3,キクノアロー,牡5,56,北村友一,1:46.0,3.1/2,24.4,6,520(-8),[西] 吉田直弘
8,9,6,8,サクラビジェイ,牡6,56,四位洋文,1:47.0,6,44.9,9,478(0),[東] 小島太
9,10,5,7,サトノスローン,牡5,56,ホワイト,1:47.5,3,41.2,8,490(+8),[東] 藤沢和雄
10,11,7,10,イブロン,牡6,56,安藤勝己,1:47.7,1.1/4,28.2,7,508(0),[東] 田村康仁
11,12,6,9,マイネルボウノット,牡7,57,津村明秀,1:47.8,クビ,68.6,10,542(0),[東] 畠山重則
12,13,8,12,スナークファルコン,牡6,56,小林徹弥,1:48.8,6,242.2,13,472(0),[西] 野村彰彦
