,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ボランタス,牡6,58,山崎誠士,1:33.6,,15.1,4,540(+10),[地] 山崎尋美
1,2,7,10,ノースダンデー,牡5,58,左海誠二,1:34.4,4,1.3,1,462(0),[地] 林正人
2,3,6,8,クレイアートビュン,牡6,58,的場文男,1:34.4,ハナ,7.3,2,454(-3),[地] 小久保智
3,4,4,4,テイエムヨカドー,牝6,56,森泰斗,1:34.5,クビ,19.0,6,475(0),[地] 渋谷信博
4,5,6,7,スーパーヴィグラス,牡4,56,張田京,1:35.1,3,31.1,8,458(-2),[地] 阪本一栄
5,6,7,9,プライドキム,牡8,58,有年淳,1:35.2,1/2,133.0,11,498(-6),[地] 高橋三郎
6,7,3,3,サウンドサンデー,牡7,56,坂井英光,1:36.1,5,143.0,12,484(-5),[地] 松代真
7,8,8,11,メイホウホップ,牡7,56,繁田健一,1:36.4,1.1/2,66.3,9,481(-3),[地] 森勇
8,9,8,12,ルクレルク,牡5,56,戸崎圭太,1:36.4,ハナ,8.7,3,490(-6),[地] 川島正行
9,10,2,2,タッチブライト,牝4,54,岡田大,1:36.5,1/2,17.0,5,451(+3),[地] 冨田藤男
10,11,5,6,ナカヤマパラダイス,牡7,58,達城龍次,1:36.6,1/2,73.1,10,493(-2),[地] 村上頼章
11,12,1,1,アートルマン,牡6,56,真島大輔,1:36.9,1.1/2,26.6,7,549(-8),[地] 鈴木啓之
