,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,マルシュロレーヌ,牝4,55,川田将雅,1:52.1,,2.3,1,461(-5),[西] 矢作芳人
1,2,6,12,マドラスチェック,牝4,55,森泰斗,1:52.7,3,4.5,3,505(-5),[東] 斉藤誠
2,3,7,13,プリンシアコメータ,牝7,56,岩田康誠,1:53.2,2.1/2,5.2,4,492(+4),[東] 矢野英一
3,4,8,15,レーヌブランシュ,牝3,54,松山弘平,1:53.8,3,3.8,2,454(-12),[西] 橋口慎介
4,5,1,2,サラーブ,牝5,55,御神本訓,1:53.8,クビ,22.1,6,502(0),[地] 藤田輝信
5,6,6,11,アッキー,牝7,55,張田昂,1:54.1,1.1/2,139.0,8,472(+8),[地] 林隆之
6,7,2,4,シネマソングス,牝5,55,池添謙一,1:54.1,アタマ,16.0,5,437(-1),[東] 小笠倫弘
7,8,5,9,マルカンセンサー,牝5,55,笹川翼,1:54.2,3/4,88.8,7,514(0),[地] 高野毅
8,9,8,16,ナムラメルシー,牝6,55,矢野貴之,1:54.7,2.1/2,145.7,9,503(+9),[地] 福田真広
9,10,3,5,チェリーシャクナゲ,牝6,55,的場文男,1:54.7,クビ,171.3,10,477(0),[地] 田中正人
10,11,4,7,クオリティスタート,牝6,55,桑村真明,1:55.4,3.1/2,328.8,11,519(-9),[地] 角川秀樹
11,12,1,1,レガロデルソル,牝5,55,西啓太,1:56.2,4,509.8,15,512(+2),[地] 橋本和馬
12,13,7,14,ゼットパッション,牝4,55,山崎誠士,1:56.3,1/2,572.8,16,521(+2),[地] 佐々木仁
13,14,2,3,アンバラージュ,牝4,55,山口勲,1:56.5,1,458.7,13,486(+3),[地] 真島元徳
14,15,3,6,サンルイビル,牝5,55,藤本現暉,1:56.7,3/4,468.6,14,455(-3),[地] 阪本一栄
15,16,4,8,ナンヨーオボロヅキ,牝4,55,有年淳,1:58.5,9,419.2,12,484(+5),[地] 高野毅
