,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,ヒーローコール,牡3,58,森泰斗,1:52.1,,2.6,2,503(+7),[地] 小久保智
1,2,2,2,マンダリンヒーロー,牡3,56,Ｒ．クア,1:52.4,1.3/4,2.2,1,492(0),[地] 藤田輝信
2,3,8,13,ウインドフレイバー,牡3,56,的場文男,1:52.6,1,44.9,7,475(-1),[地] 繁田健一
3,4,5,7,ドラケン,牡3,56,藤田凌,1:53.3,3.1/2,10.7,4,479(+5),[地] 堀千亜樹
4,5,1,1,タイガーチャージ,牡3,56,笹川翼,1:53.5,1.1/4,26.3,5,505(+7),[地] 鈴木啓之
5,6,3,3,ショウガタップリ,牝3,55,吉原寛人,1:54.0,2.1/2,4.9,3,443(-5),[地] 高橋俊之
6,7,5,8,コルドゥアン,牡3,56,西啓太,1:54.0,ハナ,172.4,10,501(+3),[地] 山中尊徳
7,8,3,4,スイフトランナー,牡3,56,本田正重,1:54.3,1.1/2,32.7,6,511(-8),[地] 佐藤裕太
8,9,8,14,メーサンデュラント,牡3,56,和田譲治,1:54.3,クビ,56.9,8,460(+7),[地] 月岡健二
9,10,4,5,ドゥーロアバンティ,牡3,56,吉井章,1:54.3,クビ,453.1,14,474(+1),[地] 立花伸
10,11,7,11,ルクバー,牡3,56,藤本現暉,1:54.6,1.3/4,223.0,12,448(0),[地] 稲益貴弘
11,12,6,10,ライズゾーン,牡3,58,今野忠成,1:55.9,6,187.2,11,451(+2),[地] 山崎尋美
12,13,4,6,カッテニシヤガレ,牡3,56,達城龍次,1:56.3,2,170.1,9,500(-1),[地] 佐宗応和
13,14,6,9,アントレゾール,牡3,56,石川駿介,1:56.4,クビ,410.6,13,484(-7),[地] 田中正人
