,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,ハウオリ,牝4,55,武豊,1:37.7,,2.7,1,472(+4),[西] 角居勝彦
1,2,1,1,アルーリングムーン,牡4,57,蛯名正義,1:37.8,3/4,6.1,3,448(-6),[西] 野村彰彦
2,3,6,9,ショウリュウアクト,牡6,57,和田竜二,1:38.0,1,36.7,8,488(0),[西] 佐々木晶
3,4,7,11,メイショウシオギリ,牝6,55,難波剛健,1:38.0,アタマ,45.6,10,516(-8),[西] 高橋成忠
4,5,5,6,ヤマカツゴールド,牡4,57,池添謙一,1:38.1,1/2,10.4,5,454(-2),[西] 池添兼雄
5,6,8,12,ナミダガキラリ,牝5,55,川田将雅,1:38.3,1.1/4,41.5,9,452(-2),[西] 荒川義之
6,7,4,5,エリモアラルマ,牡4,57,福永祐一,1:38.5,1,9.2,4,484(-2),[西] 松永幹夫
7,8,5,7,ミリオンウェーブ,牡5,57,藤岡康太,1:38.5,アタマ,13.9,6,520(+10),[西] 平田修
8,9,7,10,ドリームガードナー,牡5,57,岩田康誠,1:38.6,1/2,16.6,7,462(-2),[西] 中村均
9,10,4,4,マルサンテクニカル,牡6,57,南井大志,1:39.0,2.1/2,149.2,13,476(-6),[西] 南井克巳
10,11,6,8,マヤノベンケイ,牡5,57,浜中俊,1:39.0,クビ,80.9,12,462(-10),[西] 梅内忍
11,12,3,3,カノヤトップレディ,牝5,55,小牧太,1:39.2,1.1/4,3.6,2,488(-4),[西] 橋口弘次
12,13,2,2,アプローズヒーロー,牡6,57,鈴来直人,1:39.4,1,67.4,11,456(-6),[東] 石栗龍彦
