,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,バージャラスヒル,牡3,57,柴田善臣,1:51.9,,21.3,9,562(+10),[東] 萩原清
1,2,7,11,イセノイチ,牡5,58,蛯名正義,1:51.9,クビ,9.2,4,494(+4),[西] 土門一美
2,3,5,7,ルポルタージュ,セ5,58,サントス,1:52.1,1.1/4,3.4,1,460(+4),[西] 山本正司
3,4,6,9,オンワードロッキー,牡7,58,小牧太,1:52.5,2.1/2,67.2,14,494(-8),[西] 柴田政見
4,5,3,4,テイエムハナザカリ,牝3,55,武豊,1:52.5,クビ,16.0,7,468(-2),[西] 木原一良
5,6,3,3,コアレスタイム,牡5,58,ファロン,1:52.5,ハナ,35.2,11,430(-2),[東] 内藤一雄
6,7,6,10,ジェットラン,牡4,58,オリヴァ,1:53.0,3,18.1,8,468(-6),[東] 萩原清
7,8,1,1,ロビン,牡6,58,ホワイト,1:53.4,2.1/2,36.2,12,502(-6),[西] 湯浅三郎
8,9,4,6,マイネルディバイン,牡4,58,スミヨン,1:53.5,1/2,6.1,3,490(-4),[西] 坪憲章
9,10,7,12,ワンダーハーブ,牡4,58,藤田伸二,1:53.6,3/4,4.0,2,498(-6),[西] 瀬戸口勉
10,11,8,13,バンブーシンバ,牡5,58,幸英明,1:53.7,1/2,10.9,5,470(0),[西] 谷潔
11,12,5,8,マリンパンサー,牝5,56,プラード,1:53.8,1/2,59.7,13,492(-6),[西] 田中章博
12,13,4,5,ハクリュウタケフジ,セ4,58,ビードマ,1:54.0,1.1/4,12.3,6,484(+4),[西] 昆貢
13,14,2,2,カメリアデュラブ,牡7,58,安藤勝己,2:02.9,大,34.4,10,448(-2),[西] 武田博
