,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,カーム,牡5,56,村上忍,1:41.0,,---,1,502(0),[地] 菅原右吉
1,2,1,1,ユーコーボス,セ7,56,小林俊彦,1:41.0,クビ,---,4,506(+7),[地] 小林義明
2,3,6,6,コウエイブリザード,牝4,53,坂口裕一,1:41.2,1.1/4,---,6,470(-10),[地] 村上昌幸
3,4,3,3,エルマタドール,牡7,56,村松学,1:41.4,1.1/4,---,5,448(0),[地] 菅原右吉
4,5,4,4,ヤマニンディレクト,牡6,56,草地保隆,1:41.4,アタマ,---,7,503(-7),[地] 伊藤和
5,6,7,7,グラスハンター,牡4,56,斉藤雄一,1:41.9,3,---,9,540(-4),[地] 小西重征
6,7,2,2,マイネルケイローン,牡6,56,佐々木忍,1:42.1,1.1/2,---,10,460(+2),[地] 福田秀夫
7,8,8,9,ブルーオスカー,牡6,56,阿部英俊,1:42.7,4,---,2,487(+7),[地] 佐々木修
8,9,8,10,ヤマニンシンバル,牝6,54,内田利雄,1:42.8,1/2,---,8,501(+8),[地] 伊藤和
9,10,7,8,スピードパンチ,牡8,55,葛山晃平,1:43.1,1.1/2,---,3,465(+3),[地] 三野宮通
