,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,マイネムーンライト,牝3,54,五十嵐冬,1:14.7,,---,3,448(0),[東] 笹倉武久
1,2,4,7,エルマタドール,牡3,55,宮崎光行,1:15.1,2,---,1,450(-8),[地] 村上正和
2,3,5,9,ファッションカラー,牝3,54,坂下秀樹,1:15.7,3,---,5,476(+6),[地] 手島健児
3,3,6,11,シンコウサンデー,牝3,54,川島洋人,1:15.7,同着,---,6,488(+8),[地] 伊藤隆志
4,5,7,13,アカキシオ,牡3,55,岡島玉一,1:15.8,クビ,---,14,422(-4),[地] 伊藤靖則
5,6,5,10,クラスナイパー,牝3,54,小平健二,1:16.4,3,---,9,456(+10),[地] 北川數男
6,7,8,16,ビショウネン,牡3,55,中村裕司,1:16.4,ハナ,---,10,436(+10),[地] 高岡秀行
7,8,8,15,デルマフルフル,牝3,54,桜井拓章,1:16.6,1,---,8,430(-2),[東] 和田正道
8,9,2,3,メップノサニー,牝3,54,長山光則,1:16.8,1,---,12,474(-2),[地] 小林伸義
9,10,3,5,メグーラ,牝3,54,井上俊彦,1:16.9,3/4,---,16,464(+8),[東] 小桧山悟
10,11,3,6,リュウテキ,牡3,55,渋谷裕喜,1:17.0,1/2,---,15,482(0),[東] 小桧山悟
11,12,1,2,マキノハート,セ3,55,真島正徳,1:17.1,1/2,---,7,478(-20),[地] 楠克美
12,13,4,8,ラヴノット,牝3,54,蛯名正義,1:17.3,1,---,2,488(+8),[東] 和田正道
13,14,2,4,ロッポンギオリュウ,牝3,54,米川昇,1:18.9,8,---,10,494(-4),[東] 加賀武見
14,15,1,1,ホッカイゴーギャン,牡3,55,田中勝春,1:19.2,1.1/2,---,4,482(-8),[東] 本郷一彦
15,16,6,12,バクオンワード,牡3,55,斉藤正弘,1:22.5,大,---,13,490(-18),[東] 加賀武見
