,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,サカラート,牡2,54,川原正一,1:26.0,,9.7,4,474(-4),[西] 石坂正
1,2,7,9,ビッグウルフ,牡2,54,武幸四郎,1:26.1,クビ,6.7,3,428(-2),[西] 中尾正
2,3,2,2,エイシンクッシング,牡2,54,ペリエ,1:26.5,2.1/2,2.5,2,484(+6),[西] 北橋修二
3,4,6,7,サミーミラクル,牡2,54,河内洋,1:26.5,ハナ,2.3,1,504(0),[西] 増本豊
4,5,7,10,スプリントスター,牡2,54,四位洋文,1:27.2,4,20.9,5,518(-2),[西] 作田誠二
5,6,8,11,ダイキチムスメ,牝2,53,石橋守,1:27.4,1.1/4,27.5,6,462(+2),[西] 梅田康雄
6,7,6,8,シャンハイモア,牝2,53,小牧太,1:27.8,2.1/2,68.2,10,460(-6),[地] 上田二郎
7,8,3,3,サニーハシレ,牝2,53,安藤勝己,1:28.1,2,96.8,12,454(-14),[地] 小井土金
8,9,1,1,マキシムキングオー,牡2,54,菊沢隆仁,1:28.1,ハナ,76.0,11,492(-4),[西] 清水久雄
9,10,5,5,ファンドリスイング,牡2,54,小池隆生,1:28.3,1,51.3,8,470(-10),[西] 南井克巳
10,11,4,4,プラチナフェザー,牡2,54,菊沢隆徳,1:28.4,1/2,49.3,7,476(+10),[西] 角居勝彦
11,12,8,12,ビューティフルアイ,牝2,53,熊沢重文,1:28.6,1,65.3,9,434(-4),[西] 橋本寿正
