,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,マイネルエイブ,牡5,56,宮川実,1:33.3,,4.0,3,509(-2),[地] 打越勇児
1,2,5,5,アンジュブーケ,牝4,54,倉兼育康,1:33.6,1.1/2,3.3,2,459(-2),[地] 別府真司
2,3,2,2,スタークニナガ,セ6,56,岡村卓弥,1:34.2,3,1.8,1,452(+7),[地] 工藤真司
3,4,4,4,ユニバーサルタイム,牡4,56,西川敏弘,1:34.9,3,19.0,5,495(0),[地] 雑賀正光
4,5,8,10,メイショウドウダン,牡5,56,西森将司,1:35.9,5,10.7,4,452(0),[地] 西山裕貴
5,6,6,6,ナレディ,牝5,54,塚本雄大,1:36.4,2.1/2,263.9,10,393(-6),[地] 西山裕貴
6,7,7,8,ラズベリル,牝6,54,山崎雅由,1:37.2,4,97.8,6,433(-9),[地] 那俄性哲
7,8,7,7,オールラウンド,牡10,54,妹尾将充,1:37.6,2,194.9,9,478(+8),[地] 別府真司
8,9,1,1,トクベツノカンケイ,牝5,54,石本純也,1:38.1,2.1/2,162.0,8,416(0),[地] 田中伸一
9,10,8,9,アドマイヤサクセス,牡9,56,葛山晃平,1:38.8,3,160.3,7,489(-1),[地] 田中伸一
