,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,タカラファイヤ,牡4,55,的場文男,1:46.4,,---,2,517(-2),[地] 蛯名末五
1,2,3,4,リガメエントキセキ,牡4,57,石崎隆之,1:46.8,2,---,1,471(-2),[地] 川島正行
2,3,4,7,ベルモントヒット,牝4,53,左海誠二,1:47.4,3,---,11,470(-1),[地] 阪本一栄
3,4,1,1,レインボーリバティ,牡4,54,石井勝男,1:47.6,1,---,10,490(-15),[地] 函館喜弘
4,5,6,11,ウツミダンスダンス,牝4,56,森下博,1:47.6,アタマ,---,7,478(-1),[地] 赤間清松
5,6,2,2,ミラーズライト,牡4,54,桑島孝春,1:47.7,1/2,---,9,508(+3),[地] 柏木一夫
6,7,3,5,サンデーツヨシ,牡4,55,堀千亜樹,1:47.9,1,---,5,440(+4),[地] 赤間清松
7,8,5,9,スーパーダンディー,牡4,57,早田秀治,1:48.0,1/2,---,4,437(0),[地] 高岩隆
8,9,4,6,タイコウサンライズ,牡4,55,佐藤隆,1:48.1,クビ,---,3,454(+1),[地] 栗原清
9,10,6,10,トリプルヘッダー,牡4,55,鷹見浩,1:48.1,ハナ,---,12,443(-7),[地] 西川栄二
10,11,5,8,ハクシュカッサイ,牡4,55,内田博幸,1:48.1,ハナ,---,6,466(-4),[地] 荒井隆
11,12,7,13,アインアイン,牝4,55,市村誠,1:48.4,1.1/2,---,8,522(+16),[地] 赤間清松
12,13,7,12,ミヤノシャダイ,牡4,55,的場直之,1:48.6,3/4,---,14,476(-1),[地] 倉内賢
13,14,8,15,テツサンディー,牡4,55,宮浦正行,1:48.7,1/2,---,15,442(+2),[地] 香取和孝
14,15,8,14,カツベンテン,牝4,55,鈴木啓之,1:49.8,6,---,13,471(+3),[地] 赤間清松
