,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ノボトゥルー,牡6,58,武豊,1:26.3,,---,2,460(+3),[西] 森秀行
1,2,3,3,ノムラリューオー,牡3,54,田中勝春,1:27.3,5,---,6,516(+6),[東] 増沢末夫
2,3,8,12,ニホンピロサート,牡4,56,横山典弘,1:27.3,クビ,---,1,500(0),[西] 目野哲也
3,4,7,10,ハタノアドニス,牡6,55,内田博幸,1:27.4,1/2,---,5,523(+16),[地] 高橋三郎
4,5,4,4,ビーマイナカヤマ,牡8,56,鹿戸雄一,1:27.9,2.1/2,---,4,494(+6),[東] 高市圭二
5,6,6,7,フジノコンドル,牡4,57,安藤勝己,1:28.4,2.1/2,---,9,474(-9),[地] 後藤保
6,7,7,9,ミホノコトブキ,牡4,56,平沢則雄,1:28.8,2,---,10,507(+2),[地] 長島茂夫
7,8,8,11,フォースキック,牡4,56,丸山侯彦,1:29.4,3,---,8,484(-1),[地] 飯田茂夫
8,9,2,2,トーヨーリンカーン,牡4,56,菅原勲,1:29.6,1,---,3,508(-4),[地] 小西重征
9,10,5,5,トウショウゼウス,牡3,54,鈴木正,1:29.7,1/2,---,7,482(+9),[地] 中村憲和
10,11,1,1,イヴニングスキー,牡7,55,山口竜一,1:29.9,3/4,---,11,506(+3),[地] 室井康雄
11,12,5,6,セトノマックイーン,牡6,55,安部幸夫,1:30.1,1,---,12,491(-5),[地] 角田輝也
