,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,バンクショット,牡6,56,西川敏弘,1:32.6,,7.5,3,466(+3),[地] 国澤輝幸
1,2,5,5,クリノフウジン,牡8,56,林謙佑,1:33.0,2,4.8,2,509(+12),[地] 田中守
2,3,8,9,トラストドーベル,牝4,54,赤岡修次,1:33.2,3/4,1.7,1,496(+2),[地] 田中守
3,4,7,8,マイネルボーダレス,牡4,56,大澤誠志,1:33.7,2.1/2,8.1,4,453(-4),[地] 細川忠義
4,5,2,2,ハルノフェスタ,牝9,54,畑中信司,1:33.9,1,94.7,9,457(-2),[地] 宮路洋一
5,6,7,7,タイムオブザーバー,牝5,54,上田将司,1:34.1,3/4,9.8,5,477(-1),[地] 胡本友晴
6,7,4,4,エスシーヴァローナ,牝6,54,西森将司,1:34.1,クビ,23.9,6,496(+3),[地] 田中譲二
7,8,8,10,ラデツキー,牡6,56,郷間勇太,1:34.8,3,26.3,7,505(0),[地] 田中譲二
8,9,3,3,ダノンチャンス,セ8,56,倉兼育康,1:35.0,3/4,36.1,8,511(-1),[地] 別府真司
9,10,6,6,ノワールムーティエ,牡6,53,濱尚美,1:35.4,2,178.8,10,472(-3),[地] 細川忠義
