,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,ユーセイスラッガー,牡2,56,佐藤友則,1:45.8,,3.4,2,480(0),[地] 倉地学
1,2,3,3,クルセイズスピリツ,牡2,56,柿原翔,1:46.1,1.1/2,7.8,4,436(-4),[地] 坂口義幸
2,3,5,6,メモリーメディア,牡2,56,今井貴大,1:46.2,クビ,1.6,1,463(+9),[地] 塚田隆男
3,4,8,11,カツゲキミヤビ,牝2,54,大畑雅章,1:47.2,5,53.8,5,462(+2),[地] 錦見勇夫
4,5,8,12,フレーゴリ,牡2,55,丹羽克輝,1:47.4,1.1/2,521.4,12,448(+4),[地] 竹下直人
5,6,5,5,アップメイ,牝2,54,村上弘樹,1:47.6,1.1/2,336.0,10,428(+1),[地] 今津博之
6,7,6,8,マキシマムフォース,牡2,55,丸山真一,1:47.7,1/2,328.7,9,490(+3),[地] 安部幸夫
7,8,6,7,バジガクアリア,牝2,53,木之前葵,1:47.7,ハナ,94.5,6,451(+10),[地] 角田輝也
8,9,2,2,マッテマシタ,牝2,54,加藤誓二,1:47.9,1.1/2,236.3,7,401(-2),[地] 荒巻透
9,10,1,1,コホウノウグイス,牝2,53,宮下瞳,1:48.7,4,274.9,8,412(-3),[地] 新山広道
10,11,4,4,カツゲキジャパン,牡2,55,丸野勝虎,1:49.5,4,5.9,3,447(+9),[地] 錦見勇夫
11,12,7,9,サンミゲル,牡2,55,横井将人,1:50.3,4,444.8,11,428(+4),[地] 新山広道
