,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,セレン,牡4,55,石崎隆之,1:54.8,,1.7,1,443(+3),[地] 佐藤賢二
1,2,8,12,ヤクモアクティヴ,牡7,55,今野忠成,1:55.6,4,24.0,7,470(+3),[地] 鈴木敏一
2,3,4,4,タケノショウリュウ,牡4,55,酒井忍,1:56.5,4,16.6,5,464(+1),[地] 辻野豊
3,4,1,1,アオイハル,牡6,55,佐藤裕太,1:56.9,2,7.4,3,488(-1),[地] 矢野義幸
4,5,3,3,ナッシュ,牡5,55,吉井竜一,1:57.0,クビ,31.5,8,488(+3),[地] 飯野文明
5,6,5,6,アイアイユメイロ,牝4,53,森泰斗,1:57.2,1.1/4,17.1,6,432(+2),[地] 玉井昇
6,7,7,9,ミハタマイオアシス,牡4,55,赤嶺亮,1:57.3,1/2,8.9,4,487(+1),[地] 赤嶺本浩
7,8,6,7,ワンダフルクエスト,牡3,55,戸崎圭太,1:57.6,1.1/2,4.6,2,513(+7),[地] 川島正行
8,9,7,10,ラインジュエル,牝5,53,水野貴史,1:58.0,2,35.9,9,474(-1),[地] 鷹見浩
9,10,6,8,ナイキハーラーワン,牡6,55,御神本訓,1:58.0,クビ,80.6,11,510(-1),[地] 蛯名末五
10,11,2,2,エイシンイッパツ,牡5,55,真島大輔,2:00.2,大,43.7,10,500(-3),[地] 阪本一栄
11,12,5,5,カイジンシーズ,牡5,55,山田信大,2:02.4,大,103.7,12,510(+20),[地] 沢佳宏
