,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,プリュムドール,牝3,51,坂井瑠星,2:13.3,,3.3,1,458(0),[西] 奥村豊
1,2,7,8,グロリアムンディ,牡3,53,福永祐一,2:13.4,3/4,3.4,2,484(-2),[西] 大久保龍
2,3,8,11,ロードプレジール,牡3,53,岩田望来,2:13.4,ハナ,13.5,7,478(+4),[西] 中内田充
3,4,6,7,クープラン,牡3,53,和田竜二,2:13.7,1.3/4,49.3,10,516(-2),[西] 橋田満
4,5,2,2,シルバーエース,牡4,57,池添謙一,2:14.0,1.3/4,31.2,9,472(+4),[西] 橋口慎介
5,6,3,3,アスターナランハ,牡3,53,国分優作,2:14.3,1.3/4,11.3,6,470(0),[西] 南井克巳
6,7,5,5,メラーキ,牡4,57,川田将雅,2:14.3,クビ,5.4,3,484(+4),[西] 友道康夫
7,8,1,1,レッドカムイ,牡3,53,武豊,2:14.9,3.1/2,8.7,4,526(0),[西] 松永幹夫
8,9,7,9,エバーマノ,牝4,55,幸英明,2:15.2,1.3/4,17.3,8,470(-4),[西] 藤岡健一
9,10,8,10,ナオミゴゼン,牝3,51,荻野極,2:17.4,大,11.3,5,476(-4),[西] 寺島良
10,11,4,4,ブックウエスト,牝4,55,長岡禎仁,2:17.8,2,442.1,11,442(+6),[西] 杉山佳明
