,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,マヤノオスカー,牡5,55,松戸政也,1:49.4,,---,1,450(+2),[地] 田嶋弘幸
1,2,5,6,ロイヤルブレンド,牡6,55,吉原寛人,1:50.3,4,---,3,503(+4),[地] 宗綱泰彦
2,3,8,11,マッチザセイム,牡5,55,米倉知,1:51.4,5,---,2,466(+1),[地] 高橋道雄
3,4,2,2,シンメイワンダー,牡7,55,徳留康豊,1:52.3,4,---,4,483(-2),[地] 岩切敏男
4,5,8,12,ミエッパリ,牡5,55,鬼束亮,1:52.9,3,---,9,479(-2),[地] 松野勝己
5,6,4,4,エクスドラゴン,牡7,55,熊木良介,1:53.1,1,---,5,491(+5),[地] 赤間亨
6,7,3,3,ワイティーキシュウ,牡7,55,古性秀之,1:53.5,2,---,8,511(-1),[地] 奥高平
7,8,5,5,キヌガサマッハオー,牡4,55,安部竜司,1:53.6,3/4,---,5,438(+7),[地] 田嶋進一
8,9,7,9,マクロコスモス,牝5,51,田知弘久,1:54.1,2.1/2,---,7,518(+4),[地] 松野勝己
9,10,6,7,シルクメダリスト,牡6,55,加藤和義,1:55.2,5,---,11,500(+4),[地] 本厚司
10,11,7,10,エーピーソルジャー,牡7,55,中川雅之,1:55.5,1.1/2,---,9,452(-1),[地] 中川一男
11,取,1,1,トップセレナード,牡6,55,江下英昭,,,---,0,計不,[地] 田嶋弘幸
