,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,クリアーザコースト,牡5,55,戸崎圭太,1:41.6,,9.6,5.0,478(0),[地] 内田勝義
1,2,5,5,ベルモントストーム,牡5,57,石崎隆之,1:42.0,2,2.4,1.0,495(+11),[地] 出川克己
2,3,7,9,クールアイバー,牡8,57,御神本訓,1:42.3,1.1/2,12.5,6.0,463(+4),[地] 高柳恒男
3,4,6,7,トロットテイオー,牡7,53,水野貴史,1:42.5,1,26.4,9.0,470(+5),[地] 足立勝久
4,5,5,6,ゴールデンイースト,牡9,57,桑島孝春,1:43.3,4,56.9,11.0,476(-8),[地] 菅原秀雄
5,6,2,2,ミライ,牝4,48,郷間勇太,1:43.7,2,8.8,4.0,493(+5),[地] 安池成実
6,7,4,4,オルレアン,牝5,55,町田直希,1:43.9,1,3.8,2.0,475(-4),[地] 秋山重美
7,8,3,3,シャンハイチキータ,牡5,55,的場文男,1:44.5,3,13.8,7.0,463(+6),[地] 蛯名末五
8,9,8,11,ティーケーツヨシ,牡6,55,拜原靖之,1:44.7,1,23.8,8.0,457(-3),[地] 八木正雄
9,10,8,12,コスモステージ,セ5,51,山林堂信,1:45.4,3,44.7,10.0,515(+7),[地] 河津裕昭
10,中,6,8,エイシンハンプトン,牡6,57,内田博幸,,,6.0,3.0,524(-10),[地] 堀千亜樹
11,取,7,10,イシノヒメボタル,牝6,51,佐藤博紀,,,---,,計不,[地] 安池成実
