,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,サザンルシファー,牡3,53,松永幹夫,2:15.2,,3.7,2,478(-2),[東] 二ノ宮敬
1,2,1,2,モンブランカフェ,牡3,56,加藤和宏,2:15.7,3,10.1,4,484(-6),[東] 小島太
2,3,3,6,グラスハンター,牡3,56,木幡初広,2:15.8,1/2,96.7,11,530(-2),[東] 尾形充弘
3,4,1,1,マイネルガスト,牡3,56,柴田善臣,2:16.0,1,10.8,5,470(-6),[東] 清水美波
4,5,8,15,トーホウカミカゼ,牡3,56,蛯名正義,2:16.2,1.1/4,26.4,9,450(+4),[東] 田中清隆
5,6,6,11,イスタンブール,牡3,56,川島信二,2:16.4,1.1/4,44.3,10,472(+6),[東] 谷原義明
6,7,7,14,ピサノアーロン,牡3,56,田中勝春,2:16.6,1.1/2,2.5,1,480(0),[東] 藤沢和雄
7,8,5,10,ウイニングウインド,牡3,56,北村宏司,2:16.7,1/2,22.8,8,470(+4),[東] 阿部新生
8,9,4,7,リンゴジュース,牡3,56,江田照男,2:16.8,3/4,20.9,7,480(-2),[東] 平井雄二
9,10,4,8,ラムタラプリンス,牡3,54,石橋脩,2:16.8,クビ,233.0,15,444(-6),[東] 久保田貴
10,11,2,4,アタックセイコー,牡3,56,後藤浩輝,2:16.9,1/2,104.1,12,520(0),[東] 藤原辰雄
11,12,2,3,ベルドリーム,牡3,56,大庭和弥,2:17.1,1.1/4,467.9,16,480(+2),[東] 高橋義博
12,13,8,16,ショウナンパレス,牡3,56,石崎隆之,2:17.2,1/2,16.2,6,462(+2),[東] 戸田博文
13,14,5,9,キングバトル,牡3,56,勝浦正樹,2:17.2,クビ,6.4,3,478(+16),[東] 杉浦宏昭
14,15,7,13,エクスキック,牡3,56,小野次郎,2:17.4,1.1/4,206.8,14,444(-2),[東] 山田要一
15,16,6,12,サンマルスターリー,セ3,56,村田一誠,2:17.4,クビ,169.0,13,478(0),[東] 佐々木亜
