,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,シンコウリーダー,牡4,55,後藤浩輝,1:38.8,,128.0,14,470(-10),[東] 国枝栄
1,2,3,6,ユーワミラージュ,牡4,55,岡部幸雄,1:39.7,5,3.8,2,470(+6),[東] 堀井雅広
2,3,5,10,エーピーランド,牡4,55,亀山泰延,1:40.0,1.3/4,61.1,10,476(+16),[東] 河野通文
3,4,4,8,トップシチー,牡4,54,高山太郎,1:40.3,1.3/4,14.3,5,476(-8),[東] 小西登
4,5,1,2,インディボンバ,牡4,54,吉田豊,1:40.5,1.1/2,22.2,8,470(-2),[東] 佐藤勝美
5,6,6,12,コアレスロマン,牝4,53,蛯名利弘,1:40.6,クビ,9.3,4,438(-2),[東] 山田要一
6,7,7,14,タスクフォース,牡4,55,蛯名正義,1:40.7,3/4,2.1,1,526(-6),[東] 鈴木勝美
7,8,6,11,ビクトリーアップ,牡4,55,吉永護,1:41.4,4,21.6,7,436(0),[東] 吉永正人
8,9,7,13,カシマヒテン,牡4,55,大塚栄三,1:41.6,1.1/4,18.7,6,462(0),[東] 畠山重則
9,10,2,4,アミフジセイザン,牝4,53,横田雅博,1:42.0,2.1/2,42.0,9,456(-4),[東] 二本柳一
10,11,1,1,スイートソロモン,牝4,53,町田義一,1:42.2,1.1/2,150.8,15,470(+12),[東] 田中和夫
11,12,4,7,ブルーラグーン,牡4,55,小林淳一,1:42.3,1/2,8.5,3,446(-2),[東] 和田正道
12,13,5,9,ミツワボーイ,牡4,55,町田俊夫,1:43.1,5,105.7,13,478(-4),[東] 大久保良
13,14,3,5,ホクテンロング,牡4,55,菅原隆明,1:43.1,ハナ,283.8,16,468(-4),[東] 畠山重則
14,15,8,16,マックスカード,牡4,55,大西直宏,1:43.3,1,65.1,11,474(0),[東] 菅原泰夫
15,16,8,15,ヒロマーヴェラス,牡4,54,小林久晃,1:43.7,2.1/2,103.7,12,468(0),[東] 土田稔
