,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ショーターザトッシ,牡5,53,今野忠成,1:38.0,,13.9,6,440(-1),[地] 月岡健二
1,2,2,4,シーチャリオット,牡5,56,内田博幸,1:38.1,クビ,2.1,1,507(-2),[地] 川島正行
2,3,4,8,インターセフォー,セ6,53,張田京,1:38.2,3/4,18.6,8,480(+9),[地] 村上頼章
3,4,3,5,ベルモントノーヴァ,牝6,53,石崎駿,1:38.3,1/2,8.3,4,443(+5),[地] 出川克己
4,5,7,13,ベルモントギルダー,牡5,55,石崎隆之,1:38.9,3,4.8,2,464(-6),[地] 出川克己
5,6,8,15,セイワクリスタル,牡6,53,的場文男,1:39.1,1.1/4,48.8,11,488(-2),[地] 阪本一栄
6,7,3,6,エトワールフルーヴ,牝7,51,和田譲治,1:39.3,1.1/4,190.0,15,437(0),[地] 高岩孝敏
7,8,6,11,ホクトアサティス,牡6,53,早田秀治,1:39.3,ハナ,27.5,9,498(0),[地] 栗田泰昌
8,9,6,12,グリンセレブ,牝6,53,繁田健一,1:39.5,3/4,229.8,16,494(-1),[地] 佐藤賢二
9,10,2,3,サンキョウチャイナ,牡6,53,坂井英光,1:39.5,ハナ,30.3,10,478(-3),[地] 高岩孝敏
10,11,4,7,ウエノマルクン,牡8,55,鈴木啓之,1:40.0,2.1/2,83.6,12,465(+8),[地] 松浦裕之
11,12,7,14,イブキオネスト,牡8,55,酒井忍,1:40.8,4,156.0,14,502(-8),[地] 栗田泰昌
12,13,8,16,モエレソーブラッズ,牡4,53,真島大輔,1:40.8,ハナ,12.4,5,509(0),[地] 朝倉実
13,14,1,1,コアレスデジタル,牡7,55,山田信大,1:41.5,3.1/2,8.1,3,505(-8),[地] 川村昭男
14,15,5,9,アンコーラ,牡6,53,戸崎圭太,1:41.7,3/4,14.3,7,487(+1),[地] 阪本一栄
15,中,1,2,ベルモントファラオ,牡8,55,左海誠二,,,88.9,13,474(-2),[地] 川村昭男
