,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,マルヨフェニックス,牡3,56,尾島徹,2:05.4,,8.1,4,467(+1),[地] 柴田高志
1,2,7,10,ワイティタッチ,牡3,56,尾崎章生,2:05.7,1.1/2,2.0,1,436(+4),[地] 桜井今朝
2,3,7,9,シンメイジョアー,牝3,54,丸野勝虎,2:06.0,1.1/2,3.0,2,477(+5),[地] 竹地正樹
3,4,2,2,モモカプリンセス,牝3,54,鋤田誠二,2:07.7,8,34.7,7,394(-15),[地] 桧山博史
4,5,5,5,プラチナクラウン,牡3,56,吉田稔,2:07.7,クビ,20.5,6,482(+5),[地] 角田輝也
5,6,8,12,トミノダンディ,牡3,56,東川公則,2:07.8,3/4,5.4,3,478(+6),[地] 藤田正治
6,7,5,6,ケイウンフレンド,牝3,54,戸部尚実,2:07.8,ハナ,67.2,8,411(+13),[地] 竹地正樹
7,8,1,1,ジーンジニー,牝3,54,柿原翔,2:09.8,大,95.3,11,459(+3),[地] 藤ヶ崎一
8,9,8,11,グレースガール,牝3,54,筒井勇介,2:09.8,クビ,211.0,12,432(0),[地] 山中輝久
9,10,4,4,モエロアルカング,牡3,56,嬉勝則,2:10.1,1.1/2,17.9,5,472(-4),[地] 江口秀博
10,11,3,3,リックフィオーレ,牝3,54,阪上忠匡,2:11.1,5,81.4,9,470(+1),[地] 森山英雄
11,12,6,8,メガミムーン,牝3,54,倉地学,2:12.0,4,92.4,10,399(-3),[地] 角田輝也
