,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,マイタイザン,牡5,56,杉浦健太,2:02.3,,3.8,2,527(+3),[地] 新井隆太
1,2,5,6,キクノソル,牡8,56,田中学,2:02.7,2.1/2,1.5,1,536(+3),[地] 田中範雄
2,3,6,7,エイシンニシパ,牡5,56,吉原寛人,2:03.2,3,5.8,3,509(-1),[地] 橋本忠明
3,4,3,3,アサクサセーラ,牡5,56,大山真吾,2:03.9,4,72.5,7,518(+11),[地] 保利良次
4,5,8,12,エイシンホクトセイ,牡7,56,吉村智洋,2:03.9,クビ,23.3,5,485(-5),[地] 新子雅司
5,6,8,11,トウシンイーグル,セ10,56,川原正一,2:04.0,クビ,76.0,8,477(-13),[地] 高馬元紘
6,7,7,9,メイショウヨウコウ,牡8,56,笹田知宏,2:04.2,1.1/4,236.6,10,483(-2),[地] 住吉朝男
7,8,4,4,ピークトラム,牡7,56,大柿一真,2:04.2,ハナ,44.0,6,497(+9),[地] 山口浩幸
8,9,5,5,ノブタイザン,牡5,56,渡瀬和幸,2:04.4,1.1/4,17.2,4,504(+12),[地] 新井隆太
9,10,7,10,ヴァーゲンザイル,セ10,56,宮下康一,2:05.0,4,334.8,11,449(+7),[地] 山口浩幸
10,11,2,2,アップアンカー,牡8,56,寺地誠一,2:05.3,1.3/4,511.8,12,523(+2),[地] 茂崎正善
11,12,1,1,マルカライン,牡6,56,下原理,2:06.8,9,223.2,9,537(+5),[地] 橋本忠明
