,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ジャングルスマイル,牡4,55,吉原寛人,1:37.4,,1.5,1,486(+4),[地] 金田一昌
1,2,5,5,マツノヴェイロン,牡5,55,鬼束亮,1:37.5,クビ,12.5,3,481(+3),[地] 小原典夫
2,3,1,1,セイリュウザクラ,牡4,55,桑野等,1:37.7,1,2.8,2,526(+13),[地] 赤間亨
3,4,7,9,ビクトリーエール,牝4,53,藤田弘治,1:38.8,5,117.7,11,437(-3),[地] 黒木豊
4,5,7,8,チキリボーイ,牡5,55,吉田晃浩,1:39.0,1,19.2,5,517(+6),[地] 田嶋弘幸
5,6,8,10,サダムポラリス,牝8,53,青柳正義,1:39.2,3/4,63.4,8,486(-5),[地] 小原典夫
6,7,8,11,テンエイファルコン,セ5,55,山中利夫,1:39.2,ハナ,91.6,10,439(-9),[地] 井樋一也
7,8,2,2,メジャーワールド,牡8,55,畑中信司,1:39.4,1.1/2,16.2,4,498(+1),[地] 高橋優子
8,9,4,4,マツノジャンプ,牡4,55,加藤和義,1:39.5,クビ,28.5,6,491(-6),[地] 小原典夫
9,10,6,6,パッサージュ,牡5,55,米倉知,1:39.6,1/2,55.0,7,420(-2),[地] 松野勝己
10,11,6,7,トーアギンガ,牡7,55,田知弘久,1:40.0,2,82.4,9,522(-8),[地] 鈴木長次
