,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ベルモントウッディ,牡3,55,石崎隆之,1:43.0,,3.4,2,471(+8),[地] 椎名広明
1,2,7,8,イーグルビスティー,牡3,55,真島大輔,1:43.2,1.1/2,34.3,10,442(+2),[地] 香取和孝
2,3,3,3,サンライトライダー,牡3,55,酒井忍,1:43.5,2,4.7,3,481(-2),[地] 村上頼章
3,4,8,9,コブラボール,牡3,55,戸崎圭太,1:43.5,アタマ,2.5,1,462(-2),[地] 佐藤厚弘
4,5,2,2,リバーグラシア,牡3,55,内田博幸,1:43.6,クビ,6.4,4,460(-6),[地] 松浦裕之
5,6,1,1,ムクサンワンダー,牡3,55,金子正彦,1:44.1,2.1/2,22.8,8,442(0),[地] 冨田藤男
6,7,7,7,エイティブライアン,牡3,55,的場直之,1:44.4,1.3/4,14.6,5,429(-1),[地] 遠藤茂
7,8,6,6,ワイエスエンペラー,牡3,55,坂井英光,1:44.7,1.3/4,18.0,6,450(-1),[地] 佐々木忠
8,9,4,4,アクアインカム,牡3,55,町田直希,1:44.7,アタマ,19.3,7,490(+6),[地] 香取和孝
9,10,8,10,エイダイヒーロー,牡3,55,桑島孝春,1:44.9,3/4,33.6,9,464(-4),[地] 辻野豊
